arch,condition,seed,rho,wd,lesion,side,D50_rule,D50_exc,max_overreg,overreg_at_rule_intact,SI_q0.5,d_test_q0.5,d_exc_q0.5,SI_k64,d_test_k64,d_exc_k64,SI_k256,d_test_k256,d_exc_k256,tag
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,in,0.1649761336471803,0.869968220338842,0.0198198198198198,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,ebottom,in,,0.26223021582708966,0.7189189189189189,,1.258251874070269,-0.40419782001621474,0.8540540540540542,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,erand,in,,0.30347985347983225,0.04804804804804803,,0.5660514852299378,0.17148605230759992,0.7375375375375377,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,etop,in,,0.5665217391301137,0.018018018018018,,0.04290677489488409,0.2652013332132241,0.3081081081081082,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,lowpass,in,,44.69387755102977,0.0288288288288288,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,neurons,units,,0.193262411347413,0.1747747747747747,,,,,0.14594188819934256,-0.04504098729844158,0.10090090090090098,0.48602877266961597,-0.08062336726421049,0.4054054054054055,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,in,,,0.0414414414414414,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randunits,units,,,0.0246246246246246,,,,,0.0038150933565761305,0.014202924661441926,0.018018018018018056,-0.02581808905563508,0.08587814911569526,0.060060060060060184,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,in,,,0.0414414414414414,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,in,,0.8597103004290538,0.018018018018018,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,ebottom,in,,,0.3765765765765765,,0.6069148871418938,-0.2447527249797316,0.3621621621621622,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,erand,in,,,0.06546546546546543,,0.2627655490820972,0.03092814461159653,0.29369369369369375,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,etop,in,,,0.0396396396396396,,0.11532164540001667,0.0702639401855689,0.18558558558558558,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,lowpass,in,,,0.0504504504504504,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,neurons,units,,,0.0792792792792792,,,,,0.09927796456937975,-0.014593279884695096,0.08468468468468465,0.21954681462833878,-0.030357625439149605,0.18918918918918917,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,in,,,0.0612612612612612,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randunits,units,,,0.0396396396396396,,,,,-0.011230760532625181,0.0052247545266192,-0.006006006006005982,0.0242351891572683,0.010599645677566568,0.03483483483483487,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,in,,,0.0612612612612612,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,in,,,0.0396396396396396,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,ebottom,in,,0.2637323943659481,0.4234234234234234,,1.1539385705857197,-0.2818664985136474,0.8720720720720722,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,erand,in,,0.3182960893853898,0.0438438438438438,,0.6511136485553205,0.028165630723958834,0.6792792792792793,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,etop,in,,0.5227777777776372,0.0144144144144144,,0.3273934415453198,0.0672011530492749,0.39459459459459467,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,lowpass,in,,46.478048780491925,0.0342342342342342,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,neurons,units,,0.23257575757542498,0.0918918918918919,,,,,0.13603384485287018,-0.0243221331411584,0.11171171171171179,0.3942305335693319,-0.0410773804161787,0.3531531531531532,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,in,,,0.0072072072072072,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randunits,units,,,0.012012012012012,,,,,0.008769277339676454,0.005645137074738034,0.01441441441441449,0.048619811596120055,0.013242050265741837,0.0618618618618619,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,in,,,0.0072072072072072,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,in,,0.857259825327381,0.0108108108108108,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,ebottom,in,0.7684080233590505,0.21613924050627242,0.9837837837837838,0.9837837837837838,1.0762885577226626,-0.19700927844338356,0.8792792792792792,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,erand,in,0.05990234138052532,0.3120060790272948,0.0414414414414414,,-0.0023692370868301227,0.7014683361859291,0.6990990990990991,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,etop,in,0.03269710838353173,0.6477528089884662,0.0414414414414414,,-0.6141639702940489,0.7799297360598145,0.16576576576576563,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,lowpass,in,64.03523530847484,55.69303797471569,0.0594594594594594,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,neurons,units,,0.1482638888885885,0.4126126126126126,,,,,0.20170620129182415,-0.06116566075128371,0.14054054054054044,0.5422438202548102,-0.0935951716061616,0.4486486486486486,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,in,,,0.1099099099099099,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randunits,units,,,0.048048048048048,,,,,-0.012971479722223048,0.016575083325826506,0.0036036036036034558,-0.0809210976583286,0.10914932588655672,0.028228228228228125,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,in,,,0.1099099099099099,,,,,,,,,,,0.5g
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,in,0.6427575579684224,0.8652426160336203,0.0414414414414414,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,ebottom,in,,,,,,-0.035582379965768796,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,erand,in,,,,,,-0.012521394468966733,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,etop,in,,,,,,0.0012611476443563998,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,lowpass,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,ebottom,in,,,,,,-0.0118007386721917,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,erand,in,,,,,,-0.0036032789838753333,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,etop,in,,,,,,-0.0009008197459689,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,lowpass,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,ebottom,in,,,,,,-0.0678317268714531,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,erand,in,,,,,,-0.02321112212113027,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,etop,in,,,,,,0.0064859021709756,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,lowpass,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,ebottom,in,,,,,,-0.002342131339519,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,erand,in,,,,,,-0.0023721586643846,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,etop,in,,,,,,-0.0018917214665344997,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,lowpass,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,ebottom,in,,,,,,-0.0203585262588956,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,erand,in,,,,,,-0.0077770771401975665,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,etop,in,,,,,,-9.008197459690025e-05,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,lowpass,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,ebottom,in,,,,,,-0.0853977119178453,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,erand,in,,,,,,-0.0233312314205928,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,etop,in,,,,,,0.0104495090532384,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,lowpass,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,in,,,,,,,,,,,,,,0.5g
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,in,,,,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,ebottom,in,,,0.1711711711711711,,0.13450780751023972,0.036663363660931494,0.1711711711711712,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,erand,in,,,0.1711711711711711,,0.04034022311654961,0.1098099270336006,0.1501501501501502,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,etop,in,,,0.1711711711711711,,-0.037014358742131104,0.1406179623457347,0.1036036036036036,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,lowpass,in,,,0.1711711711711711,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,neurons,units,,,0.1711711711711711,,,,,0.004325152104631413,0.0091883614088821,0.013513513513513514,0.03648928633164292,0.031078281235924682,0.0675675675675676,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randk,in,,,0.1711711711711711,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randunits,units,,,0.1711711711711711,,,,,0.003333979867625412,0.007176530642885093,0.010510510510510504,-0.019847655961519616,0.02435216046602412,0.0045045045045045045,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,residual,in,,,0.1711711711711711,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,topk,in,,,0.1711711711711711,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,ebottom,in,,,0.1846846846846846,,0.18523126315217123,0.06702098910008111,0.25225225225225234,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,erand,in,,,0.1576576576576576,,0.08800102688040716,0.14473170585232564,0.2327327327327328,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,etop,in,,,0.1576576576576576,,0.0017298173770564085,0.2009728853256463,0.20270270270270271,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,lowpass,in,,,0.1576576576576576,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,neurons,units,,,0.1891891891891892,,,,,0.014775472707190512,0.007747049815332002,0.022522522522522515,0.0776608064690221,0.034951806143590614,0.11261261261261271,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randk,in,,,0.17567567567567557,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randunits,units,,,0.1696696696696696,,,,,-0.005614974491652232,0.007116475993153774,0.0015015015015015416,-0.013901028314144165,0.03191904633216224,0.018018018018018073,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,residual,in,,,0.1756756756756756,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,topk,in,,,0.1576576576576576,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,ebottom,in,,,0.0405405405405405,,0.08045050725890289,0.0006305738221781994,0.08108108108108109,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,erand,in,,,0.0165165165165165,,0.10855892375575286,0.004053688856859733,0.11261261261261259,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,etop,in,,,0.0135135135135135,,0.08864918427120029,0.005945410323394299,0.09459459459459459,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,lowpass,in,,,0.0225225225225225,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,neurons,units,,,0.009009009009009,,,,,0.026126207281058203,0.0009008197459687995,0.027027027027027,0.05612634524444269,0.0024322133141158,0.05855855855855849,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,randk,in,,,0.0045045045045045,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,randunits,units,,,0.0045045045045045,,,,,0.00423425858071383,0.00027024592379066605,0.004504504504504496,0.011982119945366453,0.001531393568147033,0.013513513513513487,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,residual,in,,,0.0045045045045045,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,topk,in,,,0.0135135135135135,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,ebottom,in,,,0.0135135135135135,,0.0736034656402192,-0.0015313935681470995,0.0720720720720721,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,erand,in,,,0.010510510510510501,,0.0425224792398922,-0.00048043719785009965,0.042042042042042094,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,etop,in,,,0.0135135135135135,,0.014144087335691797,-0.0006305738221781994,0.013513513513513598,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,lowpass,in,,,0.0225225225225225,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,neurons,units,,,0.0,,,,,-0.0005404918475813004,0.0005404918475813004,0.0,0.026666699128639598,0.00036032789838750037,0.027027027027027098,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,randk,in,,,0.0,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,randunits,units,,,0.0,,,,,-0.00033030057352186694,0.00033030057352186683,0.0,0.0009309823290546653,0.0005705191724468669,0.0015015015015015325,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,residual,in,,,0.0,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,topk,in,,,0.0135135135135135,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,ebottom,in,,,0.1846846846846846,,0.18414865635836727,0.05008557787586701,0.23423423423423428,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,erand,in,,,0.1576576576576576,,0.08043292369028796,0.13878629552893132,0.21921921921921927,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,etop,in,,,0.1576576576576576,,-0.04412637121402091,0.1972795243671741,0.1531531531531532,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,lowpass,in,,,0.1576576576576576,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,neurons,units,,,0.1891891891891892,,,,,0.0253158752843467,0.0062156562471848975,0.0315315315315316,0.06441753887929919,0.03468156021980001,0.0990990990990992,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randk,in,,,0.1801801801801801,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randunits,units,,,0.1621621621621621,,,,,-0.006936312043959975,0.006936312043960012,3.700743415417188e-17,-0.013060263217906598,0.0310782812359247,0.0180180180180181,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,in,,,0.1801801801801801,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,in,,,0.1576576576576576,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,ebottom,in,,,0.0315315315315315,,0.08450460189042298,0.0010809836951626,0.08558558558558559,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,erand,in,,,0.0165165165165165,,0.10510551087976545,0.004504098729844134,0.10960960960960958,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,etop,in,,,0.018018018018018,,0.08846902032200658,0.006125574272588001,0.09459459459459459,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,lowpass,in,,,0.0225225225225225,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,neurons,units,,,0.009009009009009,,,,,0.0358558720868423,0.00018016394919370161,0.036036036036036,0.051892086663728784,0.0021619673903252,0.05405405405405399,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randk,in,,,0.0045045045045045,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randunits,units,,,0.0045045045045045,,,,,0.010150182612122994,0.00036032789838750097,0.010510510510510496,0.014985122948369518,0.0015313935681469677,0.016516516516516488,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,residual,in,,,0.0045045045045045,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,topk,in,,,0.018018018018018,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,ebottom,in,0.6514121542655685,,0.736936936936937,,0.5004444855629433,-0.06621025132870917,0.4342342342342342,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,erand,in,0.23900266517024843,,0.415015015015015,,-0.17920036963366395,0.5425637329970273,0.36336336336336333,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,etop,in,0.10434253246751943,,0.4018018018018018,,-0.5362412768592392,0.7218268624448247,0.18558558558558558,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,lowpass,in,44.56712908536048,,0.4018018018018018,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,neurons,units,,,0.6018018018018018,,,,,0.04459431055233237,-0.0031528691108909657,0.04144144144144141,0.15342339907694375,-0.00027024592379065737,0.1531531531531531,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,in,,,0.4828828828828829,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randunits,units,,,0.4072072072072072,,,,,0.0037246326589629084,0.010089181154850876,0.013813813813813783,-0.03410887691583129,0.05813290093985527,0.024024024024023982,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,in,,,0.4828828828828829,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,in,0.6854944029843063,,0.4018018018018018,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,ebottom,in,,,0.3711711711711711,,0.24666376132009848,-0.032249346905684095,0.2144144144144144,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,erand,in,,,0.2810810810810811,,-0.08159711824246556,0.271987508632856,0.19039039039039038,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,etop,in,,,0.2810810810810811,,-0.24420216992057373,0.35591388163228543,0.11171171171171171,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,lowpass,in,,,0.2810810810810811,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,neurons,units,,,0.3117117117117117,,,,,0.030360871636432363,0.005675164399603638,0.036036036036036,0.05901164654430127,0.02927664174398703,0.0882882882882883,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,in,,,0.3045045045045045,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randunits,units,,,0.28408408408408403,,,,,-0.0042334199797491685,0.009038224784553961,0.0048048048048047924,-0.030116703497480052,0.037924511305287845,0.007807807807807793,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,in,,,0.3045045045045045,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,in,,,0.2810810810810811,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,ebottom,in,,,0.3423423423423423,,0.2366656359990293,-0.011440410773804088,0.2252252252252252,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,erand,in,,,0.24864864864864863,,0.02329000471510149,0.18571900429390753,0.209009009009009,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,etop,in,,,0.236036036036036,,-0.1633957171296151,0.3075398612737592,0.14414414414414412,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,lowpass,in,,,0.236036036036036,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,neurons,units,,,0.2558558558558558,,,,,0.018108749232071397,0.007116475993153792,0.02522522522522519,0.049462307997575145,0.03161877308350597,0.08108108108108111,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,in,,,0.2504504504504504,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randunits,units,,,0.2366366366366366,,,,,-0.007926943248085516,0.010929946251088526,0.0030030030030030095,-0.04248882699472747,0.04068702519292559,-0.001801801801801876,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,in,,,0.2504504504504504,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,in,,,0.236036036036036,,,,,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,ebottom,in,,,0.3693693693693693,,0.17855448458096856,-0.04522115124763526,0.1333333333333333,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,erand,in,,,0.2648648648648649,,-0.1155946505914978,0.2327117677086149,0.1171171171171171,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,etop,in,,,0.2648648648648649,,-0.23078368883251332,0.3010539591027836,0.07027027027027029,,,,,,,0.5g
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,lowpass,in,,,0.2648648648648649,,,,,,,,,,,0.5g
