arch,condition,seed,rho,wd,lesion,side,D50_rule,D50_exc,max_overreg,overreg_at_rule_intact,SI_q0.5,d_test_q0.5,d_exc_q0.5,SI_k64,d_test_k64,d_exc_k64,SI_k256,d_test_k256,d_exc_k256
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,neurons,units,,0.29651162790664154,0.3198198198198198,0.3198198198198198,,,,0.009279254932799685,-0.00027024592379065737,0.009009009009009028,0.19675688660464818,0.0014413115935499876,0.19819819819819817
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randk,both,,,0.072072072072072,0.072072072072072,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randk,in,,,0.054054054054054,0.054054054054054,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randk,out,,,0.0,0.0,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randunits,units,,,0.0015015015015015,0.0015015015015015,,,,0.0012913102274420367,0.00021019127405941251,0.0015015015015014492,0.00303316558608883,0.0014713389184157026,0.004504504504504532
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,both,,,0.072072072072072,0.072072072072072,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,in,,,0.054054054054054,0.054054054054054,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,out,,,0.009009009009009,0.009009009009009,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,both,0.8532824222935534,0.8755656108596024,0.009009009009009,0.0,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,in,0.863605797967597,0.9016393442621111,0.0,0.0,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,out,0.8690652111734845,0.9405594405591446,0.0,0.0,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,ebottom,in,0.7026802884615313,0.2236842105262466,0.9054054054054054,0.9054054054054054,0.9289188296484937,-0.0009909017205655957,0.9279279279279281,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,erand,in,0.6496055354369307,0.3120300751879097,0.2447447447447447,0.2447447447447447,0.6567742862220838,0.19457706512926778,0.8513513513513516,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,etop,in,0.37333631751691615,0.36923076923047365,0.0135135135135135,0.009009009009009,-0.3552281224563001,0.9678407350689129,0.6126126126126128,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,lowpass,in,22.550930996718535,54.275862068995714,0.2657657657657657,0.1846846846846846,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,neurons,units,,,0.2477477477477477,0.2477477477477477,,,,0.009279254932799796,-0.00027024592379054635,0.00900900900900925,0.17468477395511006,0.0009909017205658177,0.17567567567567588
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randk,both,,,0.0855855855855855,0.0855855855855855,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randk,in,,,0.058558558558558495,0.058558558558558495,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randk,out,,,0.009009009009009,0.009009009009009,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randunits,units,,,0.0165165165165165,0.0165165165165165,,,,0.002582620454884147,0.0004203825481189731,0.0030030030030031205,0.006516605786941798,0.0009909017205658177,0.007507507507507616
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,residual,both,,,0.0855855855855855,0.0855855855855855,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,residual,in,,,0.0585585585585585,0.0585585585585585,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,residual,out,,,0.009009009009009,0.009009009009009,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,topk,both,0.8553333685543989,0.8732227488150363,0.0045045045045045,0.0045045045045045,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,topk,in,0.8658647243475293,0.9005524861876606,0.0045045045045045,0.0045045045045045,,,,,,,,,
mamba,mamba_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,topk,out,0.870540324852001,0.9460431654673128,0.0045045045045045,0.0045045045045045,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,ebottom,in,0.7639228845899843,0.2536016949151282,0.9873873873873874,0.9873873873873874,0.9923417336803521,-0.006756148094766434,0.9855855855855856,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,erand,in,0.5305532165711504,0.3520533880901711,0.20480480480480479,0.05405405405405403,0.41099557353948873,0.3841996216557065,0.7951951951951952,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,etop,in,0.23165760869557872,0.7615107913666609,0.009009009009009,0.0018018018018018,-0.8600913317605506,0.9862174578866768,0.12612612612612617,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,lowpass,in,38.45300034687929,49.71283783788337,0.09009009009009,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,neurons,units,,,0.0486486486486486,0.0486486486486486,,,,0.009909666445113707,-0.0027024592379064627,0.007207207207207245,0.05324299166295421,-0.0027925412125036075,0.0504504504504506
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,both,,,0.0216216216216216,0.0216216216216216,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,in,,,0.0144144144144144,0.0144144144144144,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randunits,units,,,0.012012012012012,0.012012012012012,,,,-0.0018016935952256026,0.0012010929946250082,-0.0006006006006005945,-0.006786067213055709,0.007987268414256898,0.001201201201201189
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,both,,,0.0216216216216216,0.0216216216216216,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,in,,,0.0144144144144144,0.0144144144144144,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,both,0.8365005966585967,0.8766084558822238,0.0144144144144144,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,in,0.8559645337822378,0.8899291497974137,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,out,0.8661314686676456,0.9234374999997593,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,ebottom,in,0.8265560471975967,0.27057522123876476,0.954954954954955,0.954954954954955,0.9668464248412002,-0.004684262679037987,0.9621621621621622,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,erand,in,0.6682383808092545,0.3600877192979531,0.3501501501501501,0.18918918918918914,0.6289936274442175,0.16259796414737407,0.7915915915915916,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,etop,in,0.3346996386629663,0.7383333333331915,0.0072072072072072,0.0018018018018018,-0.7039685573331191,0.9490136023781642,0.2450450450450451,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,lowpass,in,33.32331902721083,46.94915254237535,0.1639639639639639,0.1639639639639639,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,neurons,units,,,0.1387387387387387,0.1387387387387387,,,,0.007657454770327421,-0.0022520493649219597,0.005405405405405461,0.07378346727954865,-0.003513197009278435,0.07027027027027022
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,both,,,0.0306306306306306,0.0306306306306306,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,in,,,0.018018018018018,0.018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randunits,units,,,0.0084084084084084,0.0084084084084084,,,,-0.0006305738221780895,0.0006305738221780895,0.0,-0.0028525958622345935,0.0028525958622345935,0.0
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,both,,,0.0306306306306306,0.0306306306306306,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,in,,,0.018018018018018,0.018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,both,0.8380200308165252,0.8749999999998722,0.0054054054054054,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,in,0.8575088431126515,0.8876262626261083,0.0054054054054054,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,out,0.8695502795942255,0.936824324324044,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,ebottom,in,0.8141838487972238,0.31887417218536107,0.8918918918918919,0.8918918918918919,0.8652248681435242,-0.003963606882262827,0.8612612612612613,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,erand,in,0.5447135997254768,0.35068681318658135,0.12492492492492487,0.10990990990990986,0.45828871840942814,0.3381076779869683,0.7963963963963964,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,etop,in,0.33502288329510554,0.6729885057466607,0.0126126126126126,0.0036036036036036,-0.5431551901419482,0.9773894243761825,0.43423423423423424,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,lowpass,in,49.199062011512126,53.84636871511505,0.0342342342342342,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,neurons,units,,,0.1243243243243243,0.1243243243243243,,,,0.003333195369948583,-0.0015313935681467994,0.0018018018018017834,0.036756529522946835,-0.002522295288712617,0.03423423423423422
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,both,,,0.0108108108108108,0.0108108108108108,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,in,,,0.0036036036036036,0.0036036036036036,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,out,,,0.0,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randunits,units,,,0.0024024024024024,0.0024024024024024,,,,-0.0005404918475813517,0.0005404918475813517,0.0,-0.0002999486289280891,0.003903552232531693,0.0036036036036036037
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,both,,,0.0108108108108108,0.0108108108108108,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,in,,,0.0036036036036036,0.0036036036036036,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,out,,,0.0,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,both,0.8444573996131215,0.8761405109487774,0.0054054054054054,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,in,0.8623354105939042,0.8816666666665275,0.0036036036036036,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,out,0.867392874337862,0.9595921450147543,0.0018018018018018,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,ebottom,in,0.7932284694330578,0.22362385321094905,0.9855855855855856,0.9855855855855856,0.9884680464628218,-0.004684262679037987,0.9837837837837838,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,erand,in,0.6187476962771263,0.32627314814804687,0.2852852852852853,0.21741741741741738,0.4819207100082697,0.31988109179353225,0.8018018018018019,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,etop,in,0.26039741219942375,0.7486206896549863,0.009009009009009,0.009009009009009,-0.7936064521417192,0.9683812269164941,0.17477477477477488,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,lowpass,in,38.87536656893352,53.550143266508165,0.1045045045045045,0.0036036036036036,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,neurons,units,,,0.0594594594594594,0.0594594594594594,,,,0.005765733303793041,-0.00036032789838758017,0.005405405405405461,0.04027037577168191,0.0011710656697595523,0.04144144144144146
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,both,,,0.04684684684684679,0.04684684684684679,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,in,,,0.045045045045045,0.045045045045045,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,out,,,0.0054054054054054,0.0054054054054054,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randunits,units,,,0.009009009009009,0.009009009009009,,,,-0.0002401103923489837,0.0014413115935502097,0.0012012012012012259,0.0018022346281061734,0.004804371978500477,0.0066066066066066504
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,both,,,0.0468468468468468,0.0468468468468468,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,in,,,0.045045045045045,0.045045045045045,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,out,,,0.0126126126126126,0.0126126126126126,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,both,0.8314740420270823,0.8752297794116369,0.0054054054054054,0.0036036036036036,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,in,0.8493096050169323,0.8891414141412581,0.0036036036036036,0.0036036036036036,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,out,0.8587384851585254,0.9013888888887022,0.0036036036036036,0.0036036036036036,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,ebottom,in,0.8092350915352361,0.2276119402984312,0.9693693693693692,0.9693693693693692,0.9763960880076547,-0.003423115034681623,0.972972972972973,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,erand,in,0.6681983511148711,0.3582964601767764,0.19099099099099096,0.1099099099099099,0.5544636970994958,0.21370447106867238,0.7681681681681681,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,etop,in,0.34704317897355375,0.7417857142855486,0.009009009009009,0.009009009009009,-0.7053197869520722,0.9503648319971173,0.2450450450450451,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,lowpass,in,24.032713754712603,48.140287769835794,0.1711711711711711,0.1603603603603603,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,neurons,units,,,0.1783783783783784,0.1783783783783784,,,,0.0018918837763988172,-9.008197459703382e-05,0.0018018018018017834,0.02801792874759279,-0.0009909017205658177,0.027027027027026973
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,both,,,0.0612612612612612,0.0612612612612612,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,in,,,0.0378378378378378,0.0378378378378378,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,out,,,0.006006006006006,0.006006006006006,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randunits,units,,,0.006606606606606599,0.006606606606606599,,,,0.0011412006547580529,0.0006606011470437304,0.0018018018018017834,-0.0019816952345551955,0.0031828964357563847,0.001201201201201189
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,both,,,0.0612612612612612,0.0612612612612612,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,in,,,0.0378378378378378,0.0378378378378378,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,out,,,0.0072072072072072,0.0072072072072072,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,both,0.8267438173746542,0.8754553734060663,0.0054054054054054,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,in,0.8454537758210792,0.8871047430828536,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,out,0.8615201005023881,0.9253205128202633,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,ebottom,in,0.7402070442645297,0.24852216748755207,0.9693693693693692,0.9693693693693692,0.9850444444985478,-0.0066660661201694005,0.9783783783783784,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,erand,in,0.42172295363438833,0.28258426966261235,0.07027027027027023,0.0168168168168168,0.3195976446674582,0.5338558087859954,0.8534534534534535,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,etop,in,0.17633838383795583,0.6255434782607154,0.009009009009009,0.0036036036036036,-0.6651362469577046,0.9876587694802271,0.32252252252252256,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,lowpass,in,56.56948529414136,57.73529411766748,0.0702702702702702,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,neurons,units,,,0.1621621621621621,0.1621621621621621,,,,0.008288190902369874,-0.0010809836951626295,0.007207207207207245,0.07108100804164197,-0.0008107377713717501,0.07027027027027022
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,both,,,0.055855855855855806,0.055855855855855806,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,in,,,0.0342342342342342,0.0342342342342342,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randunits,units,,,0.004804804804804799,0.004804804804804799,,,,0.0016216378526079007,0.0001801639491938826,0.0018018018018017834,0.0022225089696488545,0.0031828964357565326,0.0054054054054053875
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,both,,,0.0558558558558558,0.0558558558558558,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,in,,,0.0342342342342342,0.0342342342342342,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,both,0.8391997416626362,0.8743081180810536,0.0018018018018018,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,in,0.8550396825395592,0.8856060606059086,0.0036036036036036,0.0,,,,,,,,,
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,out,0.8669104071517542,0.9690514469449467,0.0018018018018018,0.0018018018018018,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,ebottom,in,0.6428323334384353,,,,,0.040987298441582,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,erand,in,0.5392377420682896,,,,,0.3570248926523136,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,etop,in,0.34694362689596536,,,,,0.9315376993063688,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,lowpass,in,56.1813804173599,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,both,0.8706575096760748,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,in,0.8746692518246912,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,out,0.8749196658096413,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,ebottom,in,0.7166741121286162,,,,,0.0018016394919377898,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,erand,in,0.6532607342872714,,,,,0.19971173768129014,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,etop,in,0.363077816492288,,,,,0.878299252319611,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,lowpass,in,40.0694237288255,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,both,0.8681859770777894,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,in,0.8738275862067701,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,out,0.875354204753072,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,ebottom,in,0.7347520184543516,,,,,0.004323934780650407,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,erand,in,0.651717923153484,,,,,0.11131129327688212,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,etop,in,0.43043566775230546,,,,,0.6537248896495813,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,lowpass,in,17.07717934485111,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,both,0.8706078209123134,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,in,0.874507242390779,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,out,0.8763397764747707,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,ebottom,in,0.6506990044480909,,,,,0.001711557517340756,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,erand,in,0.620993094675568,,,,,0.22817764165390506,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,etop,in,0.37846793349147956,,,,,0.7992973605981444,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,lowpass,in,44.62513426424207,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,both,0.873651079136564,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,in,0.8755916082641855,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,out,0.8775885180732721,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,ebottom,in,0.6424070148389919,,,,,0.046482298891991625,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,erand,in,0.6076893746822355,,,,,0.3454643725790469,,,,,,,
