arch,condition,seed,task,rho,wd,step,basis,side,mode,energy_share,rank,dc_share
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,10,0.005567072992746854,44,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,11,0.004989861972467047,58,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,12,0.00609211730084289,35,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,13,0.005044923772572386,54,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,14,0.06981052263076903,4,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,15,0.05173146863695643,8,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,16,0.0049639109260849355,59,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,17,0.005945598560360192,37,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,18,0.010053857891483482,15,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,19,0.006676590125516363,29,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,20,0.00471080515372054,64,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,21,0.006668408729909092,30,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,22,0.004630448251036206,66,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,23,0.008336902033029035,20,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,24,0.007354197450752704,24,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,25,0.00575715819433345,41,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,26,0.0066977040035522285,28,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,27,0.007708502524978856,23,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,28,0.012588751270830294,14,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,29,0.013907731000148608,13,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,30,0.06928988161055846,5,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,31,0.02258639399645011,10,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,32,0.0703449817144833,3,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,33,0.0497502783472772,9,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,34,0.004302860079872177,72,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,35,0.005004402192068454,56,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,36,0.00454144834980202,68,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,37,0.004998090504551517,57,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,38,0.00490448070214064,60,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,39,0.006782518980623806,25,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,40,0.0574524238073475,6,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,41,0.006181195075670722,32,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,42,0.005233754333135278,50,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,43,0.005116564245182834,52,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,44,0.008385547098150623,19,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,45,0.00675358495859093,26,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,46,0.005247750775096801,49,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,47,0.0056486140465442525,43,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,48,0.004196280867448143,73,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,49,0.0079246185372082,21,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,50,0.016211716794177176,11,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,51,0.004185524232935382,74,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,52,0.004701600029306799,65,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,53,0.0050160496608635,55,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,54,0.0067231965863034145,27,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,55,0.0047653102940160294,63,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,56,0.005276745897190267,48,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,57,0.004848172565250208,62,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,58,0.006134290669209174,33,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,59,0.07075031763577425,2,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,60,0.008919587925106616,18,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,61,0.00432315594695103,71,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,62,0.005767587816469886,40,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,63,0.005700919749981662,42,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,64,0.00596456300295936,36,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,65,0.005051776410330685,53,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,66,0.004457630726985794,69,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,67,0.0053848271720652995,47,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,68,0.014393760534502222,12,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,69,0.00552210632444662,46,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,70,0.00587803817270195,38,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,71,0.004417264855140924,70,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,72,0.0051838388070971474,51,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,73,0.00785646688223924,22,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,add,0.05,0.1,final,natural,out,74,0.006543681506296811,31,0.0015461561461704134
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,1,0.0036683823522892373,25,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,2,0.002328557180547853,61,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,3,0.0020461065590727623,71,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,4,0.0029697083719222614,37,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,5,0.013486022906591816,13,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,6,0.0020884787297640894,68,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,7,0.0064355477278917545,17,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,8,0.002201256697737079,65,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,9,0.0034018410722674083,27,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,10,0.0031058579775591092,32,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,11,0.0020966014349432685,67,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,12,0.0032958159995720476,29,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,13,0.0019572562944526013,73,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,14,0.0056600642133763585,19,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,15,0.0020778718454901373,69,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,16,0.09923275593654245,2,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,17,0.003249371309200319,30,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,18,0.0033153999458406308,28,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,19,0.0025092158096259145,51,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,20,0.0028103780072841556,38,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,21,0.023633441898266522,10,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,22,0.002481408550146765,53,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,23,0.0025984430990835423,45,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,24,0.0026879146279213386,41,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,25,0.002660553887088928,43,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,26,0.10048322634814391,1,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,27,0.0025369868042899348,47,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,28,0.013117139280558824,14,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,29,0.058147546348621286,9,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,30,0.0021941744253137743,66,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,31,0.002507247510879919,52,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,32,0.00829696329399993,15,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,33,0.0024442390971433823,56,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,34,0.002320324660409753,62,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,35,0.005690870808881343,18,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,36,0.0024738712099071024,55,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,37,0.002073173356731756,70,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,38,0.004268060572937447,23,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,39,0.0034575177923767317,26,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,40,0.002599131953768397,44,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,41,0.002214365509328147,64,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,42,0.0026956535782523207,40,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,43,0.0031842724263011924,31,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,44,0.002416012737758401,57,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,45,0.005448628074708961,20,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,46,0.0026767354739275166,42,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,47,0.0019958506124165627,72,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,48,0.006523708522943114,16,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,49,0.014131353491641345,11,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,50,0.06948400478510453,8,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,51,0.0024104332741250625,58,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,52,0.013850796281165662,12,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,53,0.09252857832653591,3,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,54,0.002480598974018082,54,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,55,0.0018537222786203056,74,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,56,0.0022303603089826557,63,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,57,0.07741314058367985,6,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,58,0.004674900997226261,22,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,59,0.002350224796747004,59,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,60,0.002743520465798343,39,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,61,0.0030575347590759416,36,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,62,0.003088000326281286,33,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,63,0.0025235897212260256,50,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,64,0.07017780172531257,7,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,65,0.0030595900952728808,35,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,66,0.0023488403659484803,60,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,67,0.004116503542453733,24,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,68,0.003078177631400312,34,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,69,0.004893605426166872,21,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,70,0.002533722330954776,48,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,71,0.08055875564809425,5,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,72,0.08755659403021482,4,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,73,0.00256103083166037,46,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,in,74,0.0025306661682146284,49,0.016604205915230222
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,1,0.006159371142878297,46,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,2,0.0051851976474972545,58,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,3,0.0064925594391562836,39,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,4,0.006210134540354515,44,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,5,0.0077782565029970155,26,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,6,0.006296702450134197,43,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,7,0.007737391709985201,27,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,8,0.005522570793041839,50,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,9,0.005450069503123269,51,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,10,0.012568334836521467,12,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,11,0.0052464509042079496,56,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,12,0.004846156133041935,65,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,13,0.005436124059873537,53,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,14,0.007055404128883025,34,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,15,0.006054257011401461,47,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,16,0.06822087813054609,2,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,17,0.005170417093021022,59,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,18,0.00659284676556999,38,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,19,0.006886585437586275,36,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,20,0.005446003299298498,52,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,21,0.019832146793424783,10,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,22,0.005695148586041966,48,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,23,0.004321678929195955,72,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,24,0.009651984240557798,17,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,25,0.006425547834255982,41,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,26,0.07314648390044765,1,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,27,0.010225974898516616,16,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,28,0.009219390014990999,18,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,29,0.050543651513882605,9,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,30,0.00429314506184741,73,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,31,0.006317274957968294,42,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,32,0.008922252480962484,19,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,33,0.004646519374505826,68,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,34,0.006428614808634484,40,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,35,0.0062019701027481965,45,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,36,0.004761853715536022,66,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,37,0.007530910466350376,30,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,38,0.007436367549352149,33,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,39,0.0052585154210538065,55,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,40,0.005098035337552904,61,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,41,0.0069581130968537465,35,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,42,0.011638041168241941,13,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,43,0.005119286109017466,60,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,44,0.004536950862093275,70,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,45,0.008722382943278397,20,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,46,0.011192316174815083,14,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,47,0.004073736498302522,74,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,48,0.006851817799728945,37,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,49,0.007732872800791257,28,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,50,0.05206185325956907,8,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,51,0.008511161201805265,22,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,52,0.013433208005881242,11,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,53,0.05779792986777506,7,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,54,0.004973546100782973,64,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,55,0.0074781698422112155,31,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,56,0.00747124106370341,32,0.0016542558196010913
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,natural,out,57,0.06524011810084895,3,0.0016542558196010913
