arch,condition,seed,task,rho,wd,step,basis,side,mode,energy_share,rank,dc_share
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,18,0.003796895417073364,58,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,19,0.00502953502140588,23,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,20,0.004052093996080167,45,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,21,0.00489681890440921,26,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,22,0.0047768365521941945,27,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,23,0.003631666075681742,67,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,24,0.004092730103540243,40,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,25,0.0038451974213631686,57,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,26,0.0040078598311132935,48,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,27,0.004089793802623187,41,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,28,0.0036759607328479458,63,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,29,0.0037696403733959963,59,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,30,0.1813927768842763,1,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,31,0.004130704964537711,39,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,32,0.0040355222869539855,46,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,33,0.004073928209016556,43,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,34,0.003911815742817253,54,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,35,0.0037286722409951576,61,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,36,0.005107870569460488,21,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,37,0.005568575794493364,17,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,38,0.004003450404620331,50,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,39,0.004082138570187971,42,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,40,0.004489837834307317,31,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,41,0.0036606503433829823,66,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,42,0.0049168305953390615,25,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,43,0.0039597302574175645,53,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,44,0.0046281425125088175,28,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,45,0.12498945367952553,4,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,46,0.004022130892027325,47,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,47,0.004263328079205515,35,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,48,0.004262472479061746,36,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,49,0.16163012983236788,2,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,50,0.01455115989679159,6,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,51,0.004007274418227123,49,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,52,0.013662070661893549,7,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,53,0.003671092018691086,64,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,54,0.004963800000093496,24,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,55,0.0036023330736818585,69,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,56,0.0037596154242111697,60,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,57,0.0040019480927041395,51,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,58,0.010483438892620104,9,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,59,0.003492429938070347,71,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,60,0.012980725384075988,8,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,61,0.005215122591461924,19,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,62,0.0033820456123670167,72,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,63,0.0036857681879056275,62,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,64,0.0035323506877000996,70,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,65,0.00431177159487088,33,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,66,0.1415350465605278,3,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,67,0.005037765241798308,22,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,68,0.003883510373782512,55,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,69,0.004603000335041351,29,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,70,0.003325058115233337,73,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,71,0.0036039666610529065,68,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,72,0.006520208119300838,13,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,73,0.0053742207797580115,18,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,in,74,0.04973686856871759,5,0.003734275791023576
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,1,0.003632624917935251,20,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,2,0.003811063884503255,15,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,3,0.003009918050277225,39,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,4,0.005855871644073884,7,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,5,0.002919803077984129,46,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,6,0.002651003882895266,58,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,7,0.003738636806135666,17,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,8,0.003752726499315038,16,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,9,0.004576235538343156,9,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,10,0.0029554477702988086,44,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,11,0.002975599773396376,43,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,12,0.002523297201884402,67,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,13,0.0027884786794140494,50,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,14,0.004497871768745748,10,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,15,0.0033053000851968046,26,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,16,0.003352566710194454,24,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,17,0.002181610348730108,74,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,18,0.0031714829482336155,30,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,19,0.002995425000605724,40,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,20,0.0026777799159677772,55,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,21,0.0022467630415634204,73,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,22,0.0035840958619766596,21,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,23,0.0022894081196153638,72,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,24,0.00332224269402481,25,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,25,0.0027375894631676504,53,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,26,0.003657927236127278,19,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,27,0.0023205604176189374,71,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,28,0.002995050371312625,41,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,29,0.0026422988987287654,60,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,30,0.20128203058200841,1,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,31,0.002800205064806421,48,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,32,0.0026523855405652793,57,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,33,0.0026456258152020204,59,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,34,0.003182862060676994,27,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,35,0.0024351832210643106,69,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,36,0.0026177103863104256,61,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,37,0.002747123757286938,52,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,38,0.0030560789756608406,34,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,39,0.0037143252789085895,18,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,40,0.003097498415262672,32,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,41,0.0027298615558451456,54,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,42,0.003173469559271674,29,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,43,0.0030449449120368973,35,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,44,0.004674879902077342,8,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,45,0.16137597393986686,4,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,46,0.00259101148854354,64,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,47,0.0033567224587950206,23,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,48,0.002908500607428741,47,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,49,0.18629767442918266,2,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,50,0.004458478275048388,11,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,51,0.0031286969831596997,31,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,52,0.009261178360883386,6,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,53,0.002610999589525535,62,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,54,0.0024767359753564365,68,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,55,0.00308082275513714,33,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,56,0.0026021847881694724,63,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,57,0.0029789617422661292,42,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,58,0.002924617147380876,45,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,59,0.0026773868736927205,56,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,60,0.004145009716811106,13,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,61,0.003545183181479552,22,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,62,0.002788504351865255,49,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,63,0.0030100015860972935,38,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,64,0.002548155209365889,66,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,65,0.003180535370464122,28,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,66,0.17181499001497552,3,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,67,0.0039042877028882214,14,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,68,0.002570702322413401,65,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,69,0.003020220827395575,37,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,70,0.0030232718318611257,36,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,71,0.0023888441037598434,70,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,72,0.004167375124686886,12,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,73,0.002773672391762895,51,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1001,div,0.0,0.1,final,dlog,out,74,0.05736643521448653,5,0.0009069724177085654
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,1,0.11844571780407567,2,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,2,0.006864266975705827,13,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,3,0.004332853422043443,28,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,4,0.005231014722820807,19,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,5,0.0035560219190934727,55,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,6,0.0035861524574161137,53,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,7,0.00525254940255268,16,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,8,0.0037505487418428287,44,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,9,0.0032693590777045454,72,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,10,0.004431859646431187,26,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,11,0.0035452204838508057,57,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,12,0.040954824920980244,8,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,13,0.003987721631942991,32,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,14,0.004530768162133235,25,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,15,0.0038805184987436184,38,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,16,0.0037595688943233437,43,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,17,0.0038182751939552033,41,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,18,0.007715421020909961,10,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,19,0.0034697475203560304,65,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,20,0.005238914779131183,18,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,21,0.0034520632281443303,67,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,22,0.005314810677923924,15,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,23,0.003773175359142602,42,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,24,0.004773794186563915,23,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,25,0.003820838339827131,40,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,26,0.003564648814466973,54,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,27,0.08847300905350187,5,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,28,0.003844737889499819,39,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,29,0.004288893546683508,29,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,30,0.0048661758318758,22,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,31,0.0036909168865541047,49,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,32,0.003409645985162398,71,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,33,0.003985225661523777,33,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,34,0.11714910455894892,3,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,35,0.004259445978940881,31,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,36,0.003552308131002516,56,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,37,0.0037109938289486156,47,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,38,0.0036689137912506026,50,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,39,0.003239014331555244,73,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,40,0.0035323496183334675,58,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,41,0.00724561741123841,11,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,42,0.05889096091452125,7,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,43,0.003420164678989179,70,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,44,0.10736965233093224,4,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,45,0.0034680860055499112,66,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,46,0.00465346362437232,24,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,47,0.003531165405788621,60,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,48,0.0037279754884552625,45,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,49,0.004372742686116049,27,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,50,0.003918873886697951,37,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,51,0.003923440253541954,36,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,52,0.0035321790761590464,59,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,53,0.004281339551566856,30,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,54,0.005549571383714301,14,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,55,0.004922709882359423,20,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,56,0.0035271559281471075,61,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,57,0.0034831578006077435,64,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,58,0.0037186314194190806,46,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,59,0.0036536153735670695,52,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,60,0.006867176711255291,12,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,61,0.0039583259876493585,35,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,62,0.003525535467208046,62,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,63,0.06131853966489316,6,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,64,0.005242707371924866,17,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,65,0.12431974071847443,1,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,66,0.0036587282782066036,51,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,67,0.003422701440568016,69,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,68,0.013271224100996768,9,0.003980615373476796
mamba,mamba_div_rho0_wd0.1_tiersNone,1002,div,0.0,0.1,final,dlog,in,69,0.0036984299262401194,48,0.003980615373476796
