arch,condition,seed,task,rho,wd,step,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,59,0.002055174871991019,74,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,60,0.11889843579263154,1,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,61,0.0025711150011492037,56,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,62,0.002227849137782121,73,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,63,0.0029585718926974725,31,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,64,0.0024804786986615357,63,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,65,0.002519803008420457,60,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,66,0.002889663571301522,33,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,67,0.09137690704376436,5,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,68,0.002556645576199079,59,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,69,0.0026572540000624604,48,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,70,0.09711049342208208,4,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,71,0.11089030367849306,2,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,72,0.0026259284575208615,51,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,73,0.08574464489284206,6,0.001950244593476919
