arch,condition,seed,task,rho,wd,step,step_req,grok_step,basis,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,58,0.013898587771935096,21,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,59,0.011784462446310774,46,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,60,0.0101036472674561,70,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,61,0.011721289037865254,47,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,62,0.01273811332811669,32,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,63,0.011861237058782543,42,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,64,0.024781036821404017,3,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,65,0.010802467849366981,64,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,66,0.012009071840575217,40,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,67,0.011836512590232062,44,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,68,0.012697076956386938,33,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,69,0.01811382395142488,6,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,70,0.013449542243020127,22,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,71,0.011958134302423502,41,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,72,0.014278220137865302,19,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,73,0.013977050458230734,20,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,250,0.5g,400,natural,out,74,0.011425354512012357,55,0.0024963572778982186
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,1,0.008581191606839664,36,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,2,0.01639572143331201,10,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,3,0.010132140945380657,24,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,4,0.007662833504761161,52,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,5,0.007219960321004718,60,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,6,0.008684695437594762,34,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,7,0.00730047903863567,58,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,8,0.007089447555101898,62,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,9,0.0200739499981404,7,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,10,0.0060519469452331755,70,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,11,0.013065212281454089,15,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,12,0.011502986455653078,18,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,13,0.010440774194928401,21,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,14,0.00778033419052385,50,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,15,0.010369523266501472,22,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,16,0.006078129770151128,69,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,17,0.008072412864003833,46,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,18,0.008027601656696099,47,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,19,0.010689098615413953,20,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,20,0.006752784228211957,65,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,21,0.008284055796238116,40,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,22,0.006573461767339319,68,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,23,0.00791242424414767,49,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,24,0.010161378732365856,23,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,25,0.00834676229419628,39,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,26,0.01440479038288193,12,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,27,0.007496033110135691,56,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,28,0.005842923521238217,73,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,29,0.008366009530363273,38,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,30,0.08193504690292297,1,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,31,0.005878731783739567,72,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,32,0.008802105082026168,31,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,33,0.009126974873995004,28,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,34,0.008852034511762828,29,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,35,0.06217165531700865,4,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,36,0.014288741889813807,13,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,37,0.007677085034584418,51,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,38,0.009300090095670541,26,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,39,0.0075741365490769996,54,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,40,0.005732781258220185,74,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,41,0.006724201090884926,66,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,42,0.005917175120127834,71,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,43,0.0803990671305104,2,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,44,0.01159820072985517,16,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,45,0.006994981492803536,63,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,46,0.008689125567919696,33,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,47,0.008570544778910486,37,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,48,0.008807640245596285,30,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,49,0.008001964837117013,48,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,50,0.05211892379314779,5,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,51,0.013496964092094992,14,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,52,0.00720481635932201,61,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,53,0.01989211247812564,8,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,54,0.01133712457675779,19,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,55,0.01609336998841446,11,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,56,0.0072299402054441944,59,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,57,0.019673419431222996,9,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,58,0.009464112879532536,25,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,59,0.007508721811811568,55,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,60,0.00817559611141847,42,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,61,0.007318887671782112,57,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,62,0.00929517072739248,27,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,63,0.008084827088541288,45,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,64,0.06384791468334046,3,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,65,0.006868408118341391,64,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,66,0.00811758972323382,43,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,67,0.008186861953061337,41,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,68,0.007658447293089487,53,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,69,0.028398847458825736,6,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,70,0.011525312551471443,17,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,71,0.008646136815096251,35,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,72,0.008694276495198517,32,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,73,0.008110713005860309,44,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,in,74,0.006650156706478259,67,0.0033333776571009533
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,1,0.00660754194626632,39,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,2,0.011949652366668492,12,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,3,0.007686695582517319,24,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,4,0.006006384992086727,56,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,5,0.005452863344708786,65,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,6,0.007119516636843243,32,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,7,0.005500135202320681,64,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,8,0.0057409159174742624,60,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,9,0.01327521913095196,8,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,10,0.0049937405815017755,71,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,11,0.010228082666503126,15,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,12,0.00892616195742929,18,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,13,0.009406951089576598,17,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,14,0.005862248989515987,57,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,15,0.008540614488297587,19,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,16,0.004615100805941833,74,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,17,0.006934079884334489,34,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,18,0.006531587232071962,41,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,19,0.008056274629273098,22,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,20,0.005392678009766524,67,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,21,0.006187682871340982,51,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,22,0.005703778039650933,61,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,23,0.006422787551227843,44,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,24,0.007387646266954881,27,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,25,0.006309385132530766,47,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,26,0.011089187975277682,14,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,27,0.006019871694997128,54,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,28,0.004725322664413798,73,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,29,0.007408519595231437,26,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,30,0.12317276428489349,2,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,31,0.004809543771925645,72,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,32,0.007052803452956905,33,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,33,0.006189670422660858,50,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,34,0.007141865521520412,31,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,35,0.0833403990597778,3,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,36,0.012162866345330522,11,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,37,0.006018824986868405,55,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,38,0.007379347942812541,28,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,39,0.005856418715278889,58,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,40,0.00520788042408792,70,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,41,0.005811493454194428,59,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,42,0.005315683730678777,68,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,43,0.13171888831087575,1,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,44,0.008529288950802601,20,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,45,0.005629412174223973,62,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,46,0.006252540380814971,49,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,47,0.007179418759587008,30,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,48,0.0067778691877255414,37,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,49,0.0064240071192893525,43,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,50,0.061535893012475675,5,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,51,0.011091025103455348,13,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,52,0.0055013892039423445,63,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,53,0.012319653341985181,10,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,54,0.009465778003345056,16,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,55,0.013297269410703406,7,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,56,0.006160570106434613,52,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,57,0.012707375692525679,9,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,58,0.00810588150624296,21,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,59,0.006124915984310902,53,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,60,0.0054125524533585635,66,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,61,0.006394233379047467,46,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,62,0.006893335195787565,35,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,63,0.00640867305533813,45,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,64,0.08221349508924142,4,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,65,0.005235644917282815,69,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,66,0.006724417050186897,38,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,67,0.006567477687426195,40,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,68,0.006831884630615674,36,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,69,0.023654987011554104,6,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,70,0.0077947150761266465,23,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,71,0.006525668064597851,42,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,72,0.007225898596955694,29,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,73,0.007475717905958696,25,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,add,0.0,0.3,400,1g,400,natural,out,74,0.00627993427911967,48,0.001075213244603048
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,1,0.014218433394546861,10,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,2,0.014728013516915937,8,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,3,0.013739793162391658,28,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,4,0.01354533498499012,35,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,5,0.012654229641340125,67,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,6,0.013935254859512457,18,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,7,0.012782319532460389,60,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,8,0.013255732326036647,49,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,9,0.013703305228382768,29,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,10,0.012659411454673964,66,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,11,0.014857737643772522,5,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,12,0.015116514887459917,2,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,13,0.012644582037496311,69,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,14,0.01264484343542671,68,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,15,0.012460154996016534,70,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,16,0.013274156895689082,48,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,17,0.013681990822403817,31,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,18,0.013701041709088898,30,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,19,0.013065466441297949,53,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,20,0.01493877261365474,4,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,21,0.012449832616618795,71,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,22,0.012178050338496662,72,0.005002377905896128
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,add,0.0,0.3,100,0.25g,400,natural,in,23,0.014076066810426413,13,0.005002377905896128
