arch,condition,seed,task,rho,wd,step,step_req,grok_step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,basis,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,lowpass,in,24,24.0,,0.00711647599315377,5.305174350738525,0.03447324875896304,4.8972272872924805,0.04954954954954955,0.009009009009009009,0.9414414414414414,4.70395565032959,0.6203762888908386,gcm_hamming,gcm_hamming,11323,2593.176173646003,-2602.379246511453,-9.068343366932822,1.1696070952851467,4.2420422447320325,0.9999,1.0,0.9999,113319.36804444087,110726.19187079486,112909.74084228798,112921.20013851448,113328.57111730632,113337.63946067325,66.0,24.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,lowpass,in,32,32.0,,0.006305738221781821,5.362931251525879,0.039529325243610955,4.845442295074463,0.04054054054054054,0.0045045045045045045,0.954954954954955,4.646310806274414,0.7158926129341125,gcm_hamming,gcm_hamming,11323,3457.263667835796,-3466.7625717760966,-9.09792647442373,1.1696070952851467,5.2409898879736305,0.9999,1.0,0.9999,113319.36804444087,109862.10437660507,112875.96550506874,112936.89590591713,113328.86694838117,113337.96487485559,66.0,32.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,lowpass,in,48,48.0,,0.0029727051616971444,5.450072288513184,0.05607648464791322,4.733780860900879,0.0990990990990991,0.0045045045045045045,0.8963963963963965,4.361780166625977,1.0751527547836304,gcm_hamming,gcm_hamming,11323,6007.344925234778,-6017.938404152097,-8.713346077085589,0.9379155676525598,5.2409898879736305,0.9999,1.0,0.9999,113319.36804444087,107312.02311920609,112897.09788746163,112897.46613354012,113329.96152335819,113338.67486943527,66.0,48.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,lowpass,in,74,74.0,,0.0006305738221781821,5.532694339752197,0.08990623276337562,4.574042797088623,0.13063063063063063,0.0045045045045045045,0.8648648648648649,4.232825756072998,1.2901667356491089,gcm_hamming,gcm_hamming,11323,8509.040665155146,-8520.403304867112,-8.506264324692893,0.9379155676525598,6.475177148448455,0.9999,1.0,0.9999,113319.36804444087,104810.32737928572,112973.22958797737,112992.66837734505,113330.73068415283,113339.23694847753,66.0,74.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,etop,in,0,0.0,,0.0006305738221781821,5.532694339752197,0.08990623276337562,4.574042797088623,0.13063063063063063,0.0045045045045045045,0.8648648648648649,4.232825756072998,1.2901667356491089,gcm_hamming,gcm_hamming,11323,8509.040665155146,-8520.403304867112,-8.506264324692893,0.9379155676525598,6.475177148448455,0.9999,1.0,0.9999,113319.36804444087,104810.32737928572,112973.22958797737,112992.66837734505,113330.73068415283,113339.23694847753,66.0,0.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,etop,in,4,0.05,,0.001080983695162598,5.540143966674805,0.08200036771465342,4.610182762145996,0.13963963963963963,0.0,0.8603603603603603,4.243596076965332,1.2845215797424316,gcm_hamming,gcm_hamming,11323,8341.348569328402,-8352.592876610419,-8.41751500222017,0.7521206186172789,6.475177148448455,0.9999,1.0,0.9999,113319.36804444087,104978.01947511247,113031.8963674955,113046.01256794258,113330.61235172288,113339.0298667251,66.0,4.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,etop,in,7,0.1,,0.0009008197459688316,5.5356526374816895,0.07887479316050745,4.630250930786133,0.12612612612612611,0.0045045045045045045,0.8693693693693694,4.272115707397461,1.2390172481536865,gcm_hamming,gcm_hamming,11323,8188.7393323700235,-8200.013222759517,-8.535847432198352,0.9379155676525598,6.475177148448455,0.9999,1.0,0.9999,113319.36804444087,105130.62871207084,113028.33713573738,113045.09278721138,113330.64193483036,113339.17778226256,66.0,7.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,etop,in,14,0.2,,0.0009909017205657147,5.514610290527344,0.06747563890421034,4.679763317108154,0.12612612612612611,0.0,0.8738738738738738,4.341251850128174,1.1437901258468628,gcm_hamming,gcm_hamming,11323,7495.740755622406,-7507.0146460118995,-8.506264324707445,0.9379155676525598,6.475177148448455,0.9999,1.0,0.9999,113319.36804444087,105823.62728881846,112914.91059536263,112931.62490028664,113330.64193483036,113339.14819915507,66.0,14.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,etop,in,21,0.3,,0.0014413115935501305,5.483201026916504,0.056719985291413866,4.726474285125732,0.09009009009009009,0.0045045045045045045,0.9054054054054055,4.402389049530029,1.0362015962600708,gcm_hamming,gcm_hamming,11323,6739.632519018647,-6750.728910763239,-8.772512292067404,0.9379155676525598,6.475177148448455,0.9999,1.0,0.9999,113319.36804444087,106579.73552542222,112910.62047142311,112902.66787285134,113330.46443618546,113339.23694847753,66.0,21.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,etop,in,28,0.4,,0.002612377263309612,5.456714153289795,0.04881412024269167,4.7731523513793945,0.08108108108108109,0.0,0.9189189189189189,4.488800048828125,0.9359400272369385,gcm_hamming,gcm_hamming,11323,5763.564568993068,-5774.305963447812,-8.802095399572863,0.9379155676525598,5.2409898879736305,0.9999,1.0,0.9999,113319.36804444087,107555.8034754478,112953.22015804573,112959.26120991036,113330.10943889561,113338.91153429518,66.0,28.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,etop,in,35,0.5,,0.0023421313395189623,5.431002140045166,0.041551755837470124,4.819055557250977,0.07207207207207207,0.009009009009009009,0.9189189189189189,4.569922924041748,0.8574433326721191,gcm_hamming,gcm_hamming,11323,5094.774807755835,-5105.545785318071,-8.920427829521941,0.9379155676525598,5.2409898879736305,0.9999,1.0,0.9999,113319.36804444087,108224.59323668503,112897.95288605019,112917.0629066877,113330.1390220031,113339.05944983262,66.0,35.0,natural,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,100,0.25g,450,etop,in,43,0.6,,0.0029727051616971444,5.399464130401611,0.03667953667953668,4.880546569824219,0.05855855855855856,0.0045045045045045045,0.936936936936937,4.674496650695801,0.7122251391410828,gcm_hamming,gcm_hamming,11323,4134.020283571255,-4144.613762488574,-8.9795940444601,1.1696070952851467,5.2409898879736305,0.9999,1.0,0.9999,113319.36804444087,109185.34776086961,112868.41443485543,112868.611397212,113329.96152335819,113338.94111740265,66.0,43.0,natural,,,,
