arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,basis,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,lowpass,in,24,24.0,,0.06403047342644658,4.537276744842529,0.08773715872281351,4.315077304840088,0.04524886877828054,0.04072398190045249,0.914027149321267,12.83828353881836,-7.020012855529785,rulex,gcm_hamming,11247,388.5412090486934,1580.015780454647,4.461683735993574,1.8188316122170607,2.7790625636246915,0.9422674185463659,0.54,0.9490627118644068,112558.76820593716,112170.22699688846,112459.18525092385,112362.38602130197,110594.67290016981,110590.21121643382,55.0,24.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,lowpass,in,32,32.0,,0.6174496644295302,1.1079885959625244,0.7006015733456733,0.8597922921180725,0.17194570135746606,0.19004524886877827,0.6380090497737556,8.91716194152832,-4.338037014007568,rulex,gcm_linear,11247,-29.433650363891502,53875.7239422778,294.657587684982,0.2,0.05,0.3935050125313283,0.48,0.38985254237288136,112558.76820593716,112632.16134219043,112633.19246356271,112588.20185630105,59007.13550170823,58712.47791402325,55.0,32.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,lowpass,in,48,48.0,,0.9883910756393978,0.04885588213801384,0.9972235076353541,0.016405953094363213,0.8461538461538461,0.08597285067873303,0.06787330316742082,0.6715171933174133,9.057175636291504,rulex,gcm_linear,11247,-186.09278141400137,109624.43677385923,3166.4217508473694,0.2,0.05,0.030169172932330828,0.9,0.017045762711864407,112558.76820593716,112754.41169482542,112762.41732661508,112744.86098735116,6286.845964339304,3120.424213491935,55.0,48.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,lowpass,in,74,74.0,,0.9975512425176855,0.010640721768140793,0.9998149005090236,0.0009614131413400173,1.0,0.0,0.0,0.0011341292411088943,17.339113235473633,rulex,gcm_linear,11247,-188.91609226605215,111959.22805388097,4082.0400606092085,0.2,0.05,0.02265187969924812,1.0,0.0001,112558.76820593716,112756.22613209105,112764.65972392343,112747.68429820321,4870.496304931445,788.4562443222363,55.0,74.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,etop,in,0,0.0,,0.9975512425176855,0.010640721768140793,0.9998149005090236,0.0009614131413400173,1.0,0.0,0.0,0.0011341292411088943,17.339113235473633,rulex,gcm_linear,11247,-188.91609226605215,111959.22805388097,4082.0400606092085,0.2,0.05,0.02265187969924812,1.0,0.0001,112558.76820593716,112756.22613209105,112764.65972392343,112747.68429820321,4870.496304931445,788.4562443222363,55.0,0.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,etop,in,1,0.05,,0.9949210955922365,0.024531235918402672,0.999537251272559,0.003005926962941885,1.0,0.0,0.0,0.008318198844790459,16.492843627929688,rulex,gcm_linear,11247,-191.45502602001943,111332.87537677816,3959.5437465736004,0.2,0.05,0.025157644110275688,1.0,0.017045762711864407,112558.76820593716,112758.92267497227,112767.29087416909,112750.22323195718,5376.891601752614,1417.347855179014,55.0,1.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,etop,in,2,0.1,,0.9856702339923816,0.06143499165773392,0.9975011568718186,0.016745060682296753,0.9683257918552036,0.0,0.03167420814479638,0.10813684016466141,14.736751556396484,rulex,gcm_linear,11247,-191.32169090649404,109357.94029740476,3720.535099270483,0.2,0.05,0.035180701754385965,1.0,0.017045762711864407,112558.76820593716,112759.17188681502,112767.07431762002,112750.08989684365,7112.6846987093795,3392.1495994388965,55.0,2.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,etop,in,3,0.2,,0.9555595864320696,0.14680762588977814,0.9849143914854234,0.06166058033704758,0.9366515837104072,0.004524886877828055,0.058823529411764705,0.21760188043117523,14.350972175598145,rulex,gcm_linear,11247,-183.52739559551992,103563.1260572172,3223.409267903744,0.2,0.05,0.06274411027568923,1.0,0.05093728813559323,112558.76820593716,112752.00287192888,112759.0787369468,112742.29560153268,12402.578812219219,9179.169544315475,55.0,3.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,etop,in,4,0.3,,0.8952475965898785,0.369083970785141,0.9530772790374826,0.18974082171916962,0.8506787330316742,0.00904977375565611,0.1402714932126697,0.5010887980461121,14.239083290100098,rulex,gcm_linear,11247,-167.31335102459707,93250.48174861624,2616.2534918694,0.2,0.05,0.12288245614035088,0.98,0.10177457627118645,112558.76820593716,112739.74927436179,112745.39089267037,112726.08155696176,22091.853300214916,19475.599808345516,55.0,4.0,dlog,,,,
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1000,div,0.02,0.1,final,etop,in,6,0.4,,0.5964084890259387,1.5102927684783936,0.7048588616381305,1.0607397556304932,0.7782805429864253,0.0,0.22171945701357465,1.4762946367263794,13.620800018310547,rulex,gcm_linear,11247,-16.089990009277244,52451.632756312654,1837.4943779549358,0.2,0.05,0.418562656641604,1.0,0.4067983050847458,112558.76820593716,112624.62498477311,112623.15081469796,112574.85819594644,61960.71981758872,60123.22543963378,55.0,6.0,dlog,,,,
