arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,8,0.005208333333333333,0.0,0.9769390145031979,0.09753736853599548,0.9987129987129987,0.004116986412554979,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.09621328860521317,12.510139465332031,rulex,gcm_hamming,11323,85048.85700935764,23184.474127795598,3629.4391515704447,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28270.511035083222,39426.14110655114,38834.04403085038,8715.476058858067,5086.036907287622,1536.0,grad,-10.706721305847168,-0.18884123861789703
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,16,0.010416666666666666,0.0,0.9771191784523917,0.0958826094865799,0.9987129987129987,0.004009518306702375,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.09884407371282578,12.305371284484863,rulex,gcm_hamming,11323,85119.10283126454,23150.463200278795,3633.2171957230385,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28200.265213176328,39335.33285660073,38707.25807744786,8683.019208620572,5049.802012897533,1536.0,grad,-12.903191566467285,-0.13565535843372345
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,32,0.020833333333333332,0.0,0.9765786866048104,0.09754963219165802,0.9986210700496415,0.004219481255859137,0.9774774774774775,0.018018018018018018,0.004504504504504497,0.09223540872335434,12.28786563873291,rulex,gcm_hamming,11323,85069.32977452892,23075.987027166062,3573.8816663496673,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28250.03826991196,39351.75474042222,38719.17617565915,8747.932909095563,5174.051242745896,1536.0,grad,-5.94389533996582,-0.3013029098510742
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,64,0.041666666666666664,0.0,0.976848932528601,0.09978540241718292,0.9982533553962125,0.004705748520791531,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.10783778131008148,12.198063850402832,rulex,gcm_hamming,11323,85044.63629990727,23162.805116711883,3603.549431036352,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28274.731744533598,39397.0697540693,38799.23069912717,8715.476058858067,5111.926627821715,1536.0,grad,-9.666458129882812,-0.2840123474597931
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,128,0.08333333333333333,0.0,0.9762183587064228,0.10089068859815598,0.9981614267328554,0.004966449458152056,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06835992634296417,11.980809211730957,rulex,gcm_hamming,11323,85020.40263283902,23067.98892675386,3614.3269749600695,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28298.965411601843,39530.408351843806,38957.87191635892,8845.30345980805,5230.976484847981,1536.0,grad,-17.127986907958984,-0.27119719982147217
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,256,0.16666666666666666,0.0,0.9749572110620665,0.10690981894731522,0.9982533553962125,0.005101397633552551,0.9774774774774775,0.018018018018018018,0.004504504504504497,0.13446259498596191,11.644259452819824,rulex,gcm_hamming,11323,85046.75917044177,22776.163826121407,3543.3834108021047,40.0,8.0,0.045203759398496246,0.98,0.03399152542372882,113319.36804444087,28272.608873999103,39607.74114889428,38975.672661488505,9039.828458679802,5496.445047877697,1536.0,grad,-15.851478576660156,-0.36596858501434326
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,512,0.3333333333333333,0.0,0.9689217187640753,0.1295652985572815,0.9960470674756389,0.013051864691078663,0.9459459459459459,0.04504504504504504,0.009009009009009014,0.2646642327308655,10.400691986083984,rulex,gcm_hamming,11323,84647.05303935599,21998.665233946514,3344.22884713012,40.0,8.0,0.05021528822055138,0.96,0.03399152542372882,113319.36804444087,28672.31500508487,40436.82993454263,39876.281927531214,10017.878618268474,6673.6497711383545,1536.0,grad,-16.668758392333984,-0.37813419103622437
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,0,0.0,1.0,0.9774795063507792,0.09638507664203644,0.9986210700496415,0.00391488429158926,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.10164610296487808,12.444568634033203,rulex,gcm_hamming,11323,85077.57031177204,23256.69323521242,3616.772585570432,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28241.797732668823,39353.08943647668,38720.989970510454,8601.877083026833,4985.104497456401,1536.0,grad,,
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,1,0.0006510416666666666,1.0,0.9779299162237636,0.09413504600524902,0.9986210700496415,0.003913037944585085,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.10176490247249603,12.409100532531738,rulex,gcm_hamming,11323,85109.54377601418,23315.307006945513,3625.9657111094493,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28209.82426842669,39246.32664365098,38599.52440602109,8520.482972590626,4894.517261481176,1536.0,grad,6.290464401245117,-0.14457309246063232
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,2,0.0013020833333333333,1.0,0.9774795063507792,0.0965636745095253,0.9986210700496415,0.003966204356402159,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.10200696438550949,12.430408477783203,rulex,gcm_hamming,11323,85084.82970579134,23249.43384119313,3616.772585570432,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28234.53833864953,39357.15544480607,38725.055978839846,8601.877083026833,4985.104497456401,1536.0,grad,0.4190322756767273,-0.1181701123714447
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,4,0.0026041666666666665,1.0,0.9774795063507792,0.09628265351057053,0.9986210700496415,0.00388685567304492,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.10143027454614639,12.435383796691895,rulex,gcm_hamming,11323,85084.06578551242,23250.197761472045,3616.772585570432,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28235.302258928445,39353.802853053065,38739.06177741811,8601.877083026833,4985.104497456401,1536.0,grad,-6.376354217529297,-0.04663694649934769
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,8,0.005208333333333333,1.0,0.9778398342491668,0.09579053521156311,0.9987129987129987,0.0038094145711511374,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.0967482477426529,12.465309143066406,rulex,gcm_hamming,11323,85085.49826205643,23321.23507370822,3624.2028371648285,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28233.86978238444,39346.03192943856,38729.66495889947,8536.83754584105,4912.634708676222,1536.0,grad,-13.062105178833008,-0.2312745302915573
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,16,0.010416666666666666,1.0,0.976848932528601,0.09673035889863968,0.9986210700496415,0.0038882733788341284,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.10129626095294952,12.377591133117676,rulex,gcm_hamming,11323,85070.14138900943,23145.07230094878,3627.5501294941496,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28249.22665543145,39429.71034235284,38815.65805131719,8731.704483976817,5104.154354482667,1536.0,grad,-4.8037109375,-0.24997851252555847
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,32,0.020833333333333332,1.0,0.9771191784523917,0.09606309980154037,0.9986210700496415,0.004071293398737907,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.10547243058681488,12.303629875183105,rulex,gcm_hamming,11323,85093.26803993947,23168.52571826481,3609.2164972652445,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28226.10000450139,39384.89182395265,38752.10694009587,8666.790783501825,5057.5742862365805,1536.0,grad,-5.526806354522705,-0.16525141894817352
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,64,0.041666666666666664,1.0,0.9764886046302135,0.098171167075634,0.998437212722927,0.004486648831516504,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.10394147783517838,12.331755638122559,rulex,gcm_hamming,11323,85094.6747362745,23048.069164903525,3619.994041188961,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28224.69330816637,39374.35294074342,38742.46427709386,8796.618184451807,5176.624143262846,1536.0,grad,-10.905911445617676,-0.24997851252555847
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,128,0.08333333333333333,1.0,0.9750472930366634,0.1013084203004837,0.998437212722927,0.00551494350656867,0.9774774774774775,0.018018018018018018,0.004504504504504497,0.11663538217544556,12.159751892089844,rulex,gcm_hamming,11323,84990.37988679387,22849.245597373723,3543.9767350048996,40.0,8.0,0.045203759398496246,0.98,0.03399152542372882,113319.36804444087,28328.98815764699,39613.40444535539,38996.899945562334,9023.719295278164,5479.742560273265,1536.0,grad,-7.398079872131348,-0.3455376625061035
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,256,0.16666666666666666,1.0,0.9742365552652914,0.10699953138828278,0.9979775694061408,0.006203488912433386,0.9774774774774775,0.018018018018018018,0.004504504504504497,0.11400370299816132,11.88534927368164,rulex,gcm_hamming,11323,84993.98487063714,22695.318225090577,3538.6368171797512,40.0,8.0,0.045203759398496246,0.98,0.03399152542372882,113319.36804444087,28325.383173803726,39690.74968785569,39096.22919399068,9168.7017658929,5630.064948713149,1536.0,grad,-17.127986907958984,-0.29904431104660034
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,512,0.3333333333333333,1.0,0.9680208990181065,0.12445078045129776,0.9954035668321383,0.013004221022129059,0.963963963963964,0.02702702702702703,0.009009009009008973,0.11788646876811981,10.391236305236816,rulex,gcm_hamming,11323,84564.58632648624,21940.061742728336,3425.5967159510046,40.0,8.0,0.05021528822055138,0.98,0.03399152542372882,113319.36804444087,28754.781717954625,40450.128560250254,39947.484210079165,10240.316691177293,6814.719975226289,1536.0,grad,-16.668758392333984,-0.37813419103622437
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,0,0.0,2.0,0.9774795063507792,0.09638507664203644,0.9986210700496415,0.00391488429158926,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.10164610296487808,12.444568634033203,rulex,gcm_hamming,11323,85077.57031177204,23256.69323521242,3616.772585570432,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28241.797732668823,39353.08943647668,38720.989970510454,8601.877083026833,4985.104497456401,1536.0,grad,,
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,1,0.0006510416666666666,2.0,0.9775695883253761,0.09650988131761551,0.9986210700496415,0.00397648848593235,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.1013491228222847,12.451996803283691,rulex,gcm_hamming,11323,85079.41210506822,23272.968889111304,3618.661607646727,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28239.95593937266,39351.985411351176,38719.885944908114,8585.648657908083,4966.987050261356,1536.0,grad,-2.3394031524658203,-0.10244806855916977
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,2,0.0013020833333333333,2.0,0.9774795063507792,0.09586459398269653,0.9986210700496415,0.0039013761561363935,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.1015530675649643,12.437785148620605,rulex,gcm_hamming,11323,85081.15658194598,23253.106965038496,3616.772585570432,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28238.211462494895,39340.078073924036,38707.6592603378,8601.877083026833,4985.104497456401,1536.0,grad,-3.4096829891204834,-0.010756907984614372
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,4,0.0026041666666666665,2.0,0.9772993424015854,0.09610836207866669,0.9987129987129987,0.0038085435517132282,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.10343747586011887,12.439468383789062,rulex,gcm_hamming,11323,85084.93654432299,23213.09210827138,3612.9945414178374,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28234.43150011787,39344.92155665681,38711.89876014516,8634.333933264328,5021.339391846491,1536.0,grad,-4.53535795211792,-0.12288319319486618
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,8,0.005208333333333333,2.0,0.9774795063507792,0.0959705337882042,0.9987129987129987,0.003966862801462412,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.09890101850032806,12.440497398376465,rulex,gcm_hamming,11323,85087.37047688203,23246.893070102436,3616.772585570432,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28231.99756755884,39339.37610668466,38726.50706071183,8601.877083026833,4985.104497456401,1536.0,grad,-3.6526663303375244,-0.14424245059490204
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,16,0.010416666666666666,2.0,0.9773894243761824,0.09574797004461288,0.9986210700496415,0.0036925391759723425,0.9774774774774775,0.018018018018018018,0.004504504504504497,0.10261714458465576,12.387462615966797,rulex,gcm_hamming,11323,85086.41139499687,23221.962431453496,3590.8828650363403,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28232.95664944399,39336.67292279527,38724.48914379403,8601.877083026833,5010.994217990493,1536.0,grad,-6.47240686416626,-0.21564263105392456
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,32,0.020833333333333332,2.0,0.9772993424015854,0.09591121971607208,0.9987129987129987,0.0036450091283768415,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.08869709074497223,12.40182876586914,rulex,gcm_hamming,11323,85093.06108523971,23212.739840693717,3636.9952398756313,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28226.30695920116,39328.89287204072,38735.76635414884,8650.562358383075,5013.567118507443,1536.0,grad,-16.668758392333984,-0.22944101691246033
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,64,0.041666666666666664,2.0,0.9779299162237636,0.09856675565242767,0.9982533553962125,0.004844716750085354,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.0955614298582077,12.30441951751709,rulex,gcm_hamming,11323,85145.76910484723,23279.08167811246,3625.9657111094493,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28173.598939593634,39208.59104937837,38559.2894652538,8520.482972590626,4894.517261481176,1536.0,grad,-8.935868263244629,-0.2546806037425995
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,128,0.08333333333333333,2.0,0.9769390145031979,0.0971209928393364,0.9980694980694981,0.005243006628006697,0.9684684684684685,0.02702702702702703,0.004504504504504514,0.1299215406179428,11.949044227600098,rulex,gcm_hamming,11323,85030.18533930478,23172.056704492275,3533.4363577392623,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,28289.18270513609,39436.06487077996,38826.57095426843,8650.562358383075,5117.126000643812,1536.0,grad,-9.816413879394531,-0.3290434777736664
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,256,0.16666666666666666,2.0,0.9741464732906945,0.1067948192358017,0.9977017834160691,0.00786641240119934,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.11474110931158066,11.756180763244629,rulex,gcm_hamming,11323,84927.01586539073,22753.345387722944,3561.9133013689743,40.0,8.0,0.045203759398496246,0.98,0.03399152542372882,113319.36804444087,28392.352179050144,39616.858581727,39043.860690181704,9200.920092696175,5639.0067913272005,1536.0,grad,-11.109941482543945,-0.37813419103622437
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,512,0.3333333333333333,2.0,0.97225475182416,0.11500661820173264,0.9977937120794264,0.008651217445731163,0.972972972972973,0.018018018018018018,0.009009009009008955,0.17092151939868927,10.002960205078125,rulex,gcm_hamming,11323,85028.51478898735,22276.671487616255,3508.5118247409964,40.0,8.0,0.04770952380952381,0.98,0.03399152542372882,113319.36804444087,28290.853255453512,39947.48106855676,39402.52961284444,9522.693592578253,6014.181767837256,1536.0,grad,-17.127986907958984,-0.36596858501434326
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,none,-,0,0.0,,0.9789208179443294,0.09837052971124649,0.9994484280198566,0.0019527985714375973,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06573526561260223,13.127509117126465,rulex,gcm_hamming,11323,85223.96664584723,23407.948329597,3669.484171089739,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28095.401398593636,39602.97588843629,38981.52618784234,8356.937240086376,4687.453068996637,,,,
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,0,0.0,,0.9789208179443294,0.09837052971124649,0.9994484280198566,0.0019527985714375973,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06573526561260223,13.127509117126465,rulex,gcm_hamming,11323,85223.96664584723,23407.948329597,3669.484171089739,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28095.401398593636,39602.97588843629,38981.52618784234,8356.937240086376,4687.453068996637,1536.0,grad,,
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,1,0.0006510416666666666,,0.9790108999189262,0.09823007136583328,0.9994484280198566,0.0019551918376237154,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.07293803244829178,13.05428695678711,rulex,gcm_hamming,11323,85221.89303330636,23420.367115993868,3647.1201984448862,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28097.475011134506,39569.56352347657,38948.113822882624,8324.228093585525,4677.107895140639,1536.0,grad,14.695823669433594,-0.003239781828597188
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,2,0.0013020833333333333,,0.9791910638681199,0.09803321212530136,0.9994484280198566,0.0019626962020993233,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.07315321266651154,12.960315704345703,rulex,gcm_hamming,11323,85225.05786827432,23453.437175416,3650.645946334126,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28094.31017616655,39572.363416855784,38950.911232893915,8291.518947084676,4640.87300075055,1536.0,grad,14.55082893371582,-0.003239781828597188
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,4,0.0026041666666666665,,0.9795513917665075,0.09761114418506622,0.9994484280198566,0.0019230081234127283,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.07165615260601044,12.796711921691895,rulex,gcm_hamming,11323,85230.4093270415,23520.555505428987,3657.697442112606,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28088.958717399357,39540.839017575236,38919.31115407273,8226.100654082977,4568.403211970371,1536.0,grad,12.714062690734863,-0.003239781828597188
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,8,0.005208333333333333,,0.9797315557157013,0.09711579233407974,0.9993564993564994,0.001931633916683495,0.9819819819819819,0.013513513513513514,0.004504504504504542,0.07633714377880096,12.520859718322754,rulex,gcm_hamming,11323,85241.41264748295,23545.78707937764,3661.223190001845,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28077.955396957917,39507.03939003274,38885.51152653024,8193.391507582126,4532.168317580281,1536.0,grad,11.582486152648926,-0.13202045857906342
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,16,0.010416666666666666,,0.9799117196648951,0.09667888283729553,0.9993564993564994,0.0019515736494213343,0.9774774774774775,0.018018018018018018,0.004504504504504497,0.08523065596818924,12.051300048828125,rulex,gcm_hamming,11323,85251.59746071527,23564.06488719636,3640.6220913016105,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28067.7705837256,39492.65529102609,38871.12742680833,8144.327787830849,4503.705696529239,1536.0,grad,9.955699920654297,-0.2437545508146286
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,32,0.020833333333333332,,0.9804522115124763,0.09480204433202744,0.9993564993564994,0.001985665410757065,0.9684684684684685,0.02702702702702703,0.004504504504504514,0.12298591434955597,11.221633911132812,rulex,gcm_hamming,11323,85282.55706496915,23626.26541943465,3602.3020024603347,40.0,8.0,0.03768646616541354,0.98,0.017045762711864407,113319.36804444087,28036.810979471717,39347.52091473863,38700.72504586503,8012.847562497401,4410.545560037066,1536.0,grad,8.149335861206055,-0.2437545508146286
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,64,0.041666666666666664,,0.9809026213854608,0.09309632331132889,0.9993564993564994,0.002144373720511794,0.9594594594594594,0.036036036036036036,0.004504504504504535,0.15320734679698944,9.767765998840332,rulex,gcm_hamming,11323,85282.07080786103,23704.055606532063,3564.186455129822,40.0,8.0,0.03768646616541354,0.96,0.017045762711864407,113319.36804444087,28037.297236579834,39292.31357378289,38645.49924558923,7897.428085177592,4333.24163004777,1536.0,grad,6.464677333831787,-0.3415285348892212
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,128,0.08333333333333333,,0.9811728673092515,0.09227112680673599,0.9991726420297848,0.0030366210266947746,0.8783783783783784,0.12162162162162163,-2.7755575615628914e-17,0.37227144837379456,7.366067409515381,rulex,gcm_hamming,11323,85190.04241606063,23773.102286431124,3177.6564017468763,40.0,8.0,0.035180701754385965,0.88,0.017045762711864407,113319.36804444087,28129.32562838023,39114.717932169886,38470.5435280256,7533.879743695983,4356.223341949107,1536.0,grad,4.728602409362793,-0.3415285348892212
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,256,0.16666666666666666,,0.9818034411314296,0.08818800002336502,0.9994484280198566,0.0030644128564745188,0.7432432432432432,0.25675675675675674,5.551115123125783e-17,0.8837414383888245,3.6424686908721924,rulex,gcm_hamming,11323,84963.27723577342,24038.106758532722,2598.333674870237,40.0,8.0,0.0326749373433584,0.74,0.017045762711864407,113319.36804444087,28356.09080866745,39105.168602412195,38493.01577455327,6916.317725004965,4317.984050134728,1536.0,grad,2.9636154174804688,-0.3415285348892212
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,512,0.3333333333333333,,0.9819836050806233,0.08913343399763107,0.998437212722927,0.006460363510996103,0.3783783783783784,0.6216216216216216,0.0,2.556990385055542,-1.1100502014160156,rulex,gcm_hamming,11323,84292.20473503918,24703.853568183185,1178.6924246782246,40.0,8.0,0.025157644110275688,0.38,0.017045762711864407,113319.36804444087,29027.16330940169,39115.39567870423,38505.77457243726,5502.00216589673,4323.309741218505,1536.0,grad,1.0618823766708374,-0.35483676195144653
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,0,0.0,0.0,0.9789208179443294,0.09837052971124649,0.9994484280198566,0.0019527985714375973,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06573526561260223,13.127509117126465,rulex,gcm_hamming,11323,85223.96664584723,23407.948329597,3669.484171089739,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28095.401398593636,39602.97588843629,38981.52618784234,8356.937240086376,4687.453068996637,1536.0,grad,,
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,1,0.0006510416666666666,0.0,0.9790108999189262,0.09820285439491272,0.9994484280198566,0.0019332478987053037,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06587102264165878,13.117850303649902,rulex,gcm_hamming,11323,85239.76602399896,23410.266398640317,3671.247045034358,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28079.602020441907,39564.50162596032,38943.051924889536,8340.58266683595,4669.3356218015915,1536.0,grad,2.010859251022339,-0.009997605346143246
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,2,0.0013020833333333333,0.0,0.9788307359697325,0.09816476702690125,0.9994484280198566,0.0019536889158189297,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.0658816397190094,13.113265991210938,rulex,gcm_hamming,11323,85224.09998308073,23389.697545168452,3667.721297145119,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28095.268061360133,39605.70526189134,38984.2555627279,8373.2918133368,4705.570516191681,1536.0,grad,0.0005254596471786499,-0.0005312413559295237
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,4,0.0026041666666666665,0.0,0.9788307359697325,0.10076766461133957,0.9994484280198566,0.0022503817453980446,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06570521742105484,13.073589324951172,rulex,gcm_hamming,11323,85226.57750852584,23387.220019723358,3667.721297145119,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28092.79053591504,39569.30412191674,38947.85442060754,8373.2918133368,4705.570516191681,1536.0,grad,0.08454398065805435,-0.18609803915023804
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,8,0.005208333333333333,0.0,0.9790108999189262,0.09928254038095474,0.9994484280198566,0.0016747964546084404,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06548064202070236,13.205320358276367,rulex,gcm_hamming,11323,85242.69925902816,23407.33316361112,3671.247045034358,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28076.668785412712,39537.21847051904,38890.495126908274,8340.58266683595,4669.3356218015915,1536.0,grad,-13.758903503417969,-0.0033208229579031467
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,16,0.010416666666666666,0.0,0.9797315557157013,0.09886813163757324,0.9994484280198566,0.0018771333852782845,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06660482287406921,12.959665298461914,rulex,gcm_hamming,11323,85237.90667777491,23557.065322424714,3685.350036591317,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28081.46136666595,39566.921931450815,38945.39655226991,8209.74608083255,4524.3960442412335,1536.0,grad,-16.008880615234375,-0.17643266916275024
mamba,mamba_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,32,0.020833333333333332,0.0,0.9793712278173138,0.09896634519100189,0.9993564993564994,0.0020464283879846334,0.9864864864864865,0.009009009009009009,0.004504504504504478,0.06431322544813156,12.972311019897461,rulex,gcm_hamming,11323,85250.34444143293,23472.157769986527,3678.298540812838,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,28069.02360300794,39577.17224258706,38955.21930784509,8275.16437383425,4596.865833021412,1536.0,grad,-7.771999359130859,-0.28174519538879395
