arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,basis,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,0,0.0,0.0,0.9806323754616701,0.09271051734685898,0.9996206733048838,0.001981813460588455,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.038411203771829605,8.73752498626709,rulex,gcm_circular,11656,47107.74862267429,65177.83347873117,8996.062371127144,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116848.07342036883,69544.24766152626,70030.64489095932,13362.476553922232,4366.414182795088,,,,1536.0,grad,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,1,0.0006510416666666666,0.0,0.9809026213854608,0.09272336214780807,0.9995258416311048,0.0019800171721726656,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.0385814905166626,8.727996826171875,rulex,gcm_circular,11656,47166.0725476926,65173.861895297996,9004.415893877296,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116846.78108062447,69485.92373650795,69972.32248800521,13316.47773508725,4312.061841209953,,,,1536.0,grad,4.6143927574157715,0.08399949967861176
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,2,0.0013020833333333333,0.0,0.9808125394108639,0.0924694687128067,0.9996206733048838,0.0019797375425696373,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.03866959735751152,8.723882675170898,rulex,gcm_circular,11656,47180.95323063785,65140.863765157694,9001.631386293913,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116847.70053377678,69471.0430535627,69957.43905466323,13331.81067469891,4330.179288404998,,,,1536.0,grad,0.9757804274559021,-0.04103200510144234
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,4,0.0026041666666666665,0.0,0.9809026213854608,0.09243303537368774,0.9996206733048838,0.0019765233155339956,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.04050326719880104,8.695762634277344,rulex,gcm_circular,11656,47235.20525767261,65104.729185317985,9004.415893877296,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116846.61098264634,69416.79102652794,69904.77507799392,13316.47773508725,4312.061841209953,,,,1536.0,grad,1.3921641111373901,-0.02600083500146866
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,8,0.005208333333333333,0.0,0.9799117196648951,0.09529834240674973,0.9995258416311048,0.002116127172484994,0.9927927927927928,0.0036036036036036037,0.003603603603603641,0.03814084082841873,8.756361961364746,rulex,gcm_circular,11656,47000.400677222555,65122.1243994275,8939.841176587828,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116846.6378128501,69651.595606978,70138.708806212,13469.312384138319,4529.47120755049,,,,1536.0,grad,-19.73189926147461,-0.12609171867370605
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,16,0.010416666666666666,0.0,0.9806323754616701,0.09214883297681808,0.9996206733048838,0.0020068951416760683,0.990990990990991,0.005405405405405406,0.0036036036036036223,0.039288341999053955,8.626603126525879,rulex,gcm_circular,11656,47039.02022768909,65219.02093326714,8937.855551454591,40.0,0.05,0.0652498746867168,0.98,0.017045762711864407,116651.99628420055,116847.64615510046,69612.97605651146,70109.92339127784,13331.81067469891,4393.955123244318,,,,1536.0,grad,-22.64887237548828,-0.06039494276046753
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,32,0.020833333333333332,0.0,0.9800918836140888,0.09325085580348969,0.9996206733048838,0.002260504988953471,0.990990990990991,0.005405405405405406,0.0036036036036036223,0.03992336988449097,8.578056335449219,rulex,gcm_circular,11656,47045.03231241161,65104.30416537435,8920.89585020558,40.0,0.05,0.06775563909774436,0.98,0.017045762711864407,116651.99628420055,116850.07179260664,69606.96397178894,70114.91049807792,13423.555656620165,4502.6598064145865,,,,1536.0,grad,-8.98106575012207,-0.08774621039628983
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,64,0.041666666666666664,0.0,0.9789208179443294,0.09506582468748093,0.9995258416311048,0.002022562315687537,0.9927927927927928,0.0036036036036036037,0.003603603603603641,0.0463133305311203,8.459122657775879,rulex,gcm_circular,11656,46737.49126531536,65185.74189218921,8908.323925008903,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116846.89465440408,69914.50501888519,70403.79859202629,13637.087051704886,4728.763126695983,,,,1536.0,grad,-17.505409240722656,-0.11346713453531265
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,128,0.08333333333333333,0.0,0.9773894243761824,0.09925878793001175,0.9997155049786629,0.0020041991956532,0.990990990990991,0.005405405405405406,0.0036036036036036223,0.05206715315580368,8.197659492492676,rulex,gcm_circular,11656,46484.445522088354,65121.367539846266,8834.618735438022,40.0,0.05,0.07026140350877193,0.98,0.017045762711864407,116651.99628420055,116849.86114276656,70167.5507621122,70724.53502624755,13880.801957703952,5046.18322226593,,,,1536.0,grad,-25.839895248413086,-0.1394456923007965
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,256,0.16666666666666666,0.0,0.9755877848842447,0.1069447323679924,0.9998103366524419,0.00308384676463902,0.9891891891891892,0.007207207207207207,0.003603603603603604,0.06466065347194672,7.794286727905273,rulex,gcm_circular,11656,46074.55561043674,65161.13623425793,8752.808618225225,40.0,0.05,0.07026140350877193,0.98,0.017045762711864407,116651.99628420055,116846.03437883353,70577.4406737638,71167.64181249862,14169.1130577311,5416.304439505875,,,,1536.0,grad,-24.04112434387207,-0.15717172622680664
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,512,0.3333333333333333,0.0,0.9550490946761553,0.16849641501903534,0.9987671882408724,0.012173699215054512,0.9441441441441442,0.032432432432432434,0.023423423423423406,0.18823304772377014,6.749577522277832,rulex,gcm_circular,11656,40405.39516379291,66739.68690497827,7849.012818924173,40.0,0.05,0.09030751879699249,0.96,0.05093728813559323,116651.99628420055,116848.18049505605,76246.60112040763,76942.52632492309,17355.927034353546,9506.914215429373,,,,1536.0,grad,-24.782739639282227,-0.15717172622680664
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,0,0.0,1.0,0.9806323754616701,0.09271051734685898,0.9996206733048838,0.001981813460588455,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.038411203771829605,8.73752498626709,rulex,gcm_circular,11656,47107.74862267429,65177.83347873117,8996.062371127144,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116848.07342036883,69544.24766152626,70030.64489095932,13362.476553922232,4366.414182795088,,,,1536.0,grad,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,1,0.0006510416666666666,1.0,0.980722457436267,0.09261176735162735,0.9995258416311048,0.0019876649603247643,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.03961287438869476,8.713604927062988,rulex,gcm_circular,11656,47222.02472140247,65081.67482719803,8998.846878710528,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116846.70831326542,69429.97156279808,69916.36624210601,13347.143614310571,4348.296735600043,,,,1536.0,grad,12.281462669372559,-0.1514284759759903
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,2,0.0013020833333333333,1.0,0.9806323754616701,0.09252841770648956,0.9996206733048838,0.00198169844225049,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.03847690671682358,8.722583770751953,rulex,gcm_circular,11656,47155.30519177372,65130.27690963174,8996.062371127144,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116847.5462321951,69496.69109242683,69983.08831136947,13362.476553922232,4366.414182795088,,,,1536.0,grad,2.08758282661438,-0.057691700756549835
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,4,0.0026041666666666665,1.0,0.9805422934870732,0.09310285747051239,0.9995258416311048,0.0019526582909747958,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.0383942537009716,8.72359561920166,rulex,gcm_circular,11656,47196.55316283161,65070.91149137881,8993.267299111878,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116846.76082063564,69455.44312136894,69948.44871681457,13377.79892910201,4384.531629990132,,,,1536.0,grad,-10.976604461669922,-0.04985656961798668
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,8,0.005208333333333333,1.0,0.9805422934870732,0.09376407414674759,0.9995258416311048,0.002019835403189063,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.039446841925382614,8.736379623413086,rulex,gcm_circular,11656,47153.21840311939,65114.246251091026,8993.267299111878,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116846.86697670375,69498.77788108116,69985.95722072845,13377.79892910201,4384.531629990132,,,,1536.0,grad,-22.73107147216797,-0.08894748240709305
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,16,0.010416666666666666,1.0,0.9802720475632826,0.09185631573200226,0.9996206733048838,0.0019397231517359614,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.03757293149828911,8.666875839233398,rulex,gcm_circular,11656,47084.6688859647,65128.44342666058,8984.671685044897,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116847.7954729168,69567.32739823585,70058.00467460876,13423.555656620165,4438.883971575267,,,,1536.0,grad,-6.641111373901367,-0.11785466969013214
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,32,0.020833333333333332,1.0,0.9809026213854608,0.09293490648269653,0.9995258416311048,0.002112981164827943,0.990990990990991,0.005405405405405406,0.0036036036036036223,0.04268904775381088,8.566930770874023,rulex,gcm_circular,11656,47403.521146792715,64908.87235574865,8946.209074204744,40.0,0.05,0.0652498746867168,0.98,0.017045762711864407,116651.99628420055,116846.80045044085,69248.47513740783,69747.91537993675,13285.811855863927,4339.602781659183,,,,1536.0,grad,-7.935668468475342,-0.13860082626342773
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,64,0.041666666666666664,1.0,0.9798216376902982,0.09471791982650757,0.9995258416311048,0.0020367465913295746,0.9927927927927928,0.0036036036036036037,0.003603603603603641,0.03892342001199722,8.471552848815918,rulex,gcm_circular,11656,47158.96896030361,64945.4386691514,8936.975971898835,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116846.58771504958,69493.02732389694,69979.06658690696,13484.56462664437,4547.588654745535,,,,1536.0,grad,-19.80188751220703,-0.11475708335638046
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,128,0.08333333333333333,1.0,0.9787406539951355,0.09790612012147903,0.9996206733048838,0.00213020876981318,0.9927927927927928,0.0036036036036036037,0.003603603603603641,0.04389983043074608,8.234588623046875,rulex,gcm_circular,11656,46864.06246520931,65022.935797905164,8902.593515630913,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116844.32019737866,69787.93381899124,70274.55853193527,13667.591536716987,4764.998021086073,,,,1536.0,grad,-12.983234405517578,-0.1493922621011734
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,256,0.16666666666666666,1.0,0.9754076209350508,0.10923915356397629,0.9995258416311048,0.003403069917112589,0.9873873873873874,0.005405405405405406,0.007207207207207189,0.06502025574445724,7.886173248291016,rulex,gcm_circular,11656,45777.37748696262,65393.69764362049,8733.71470938111,40.0,0.05,0.07026140350877193,0.98,0.017045762711864407,116651.99628420055,116849.07994102949,70874.61879723793,71410.29347604042,14214.635862998544,5480.9211536174325,,,,1536.0,grad,-25.839895248413086,-0.1184605285525322
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,512,0.3333333333333333,1.0,0.9584722097108369,0.16460509598255157,0.9987671882408724,0.011683149263262749,0.9459459459459459,0.04144144144144144,0.012612612612612616,0.2002600133419037,6.301696300506592,rulex,gcm_circular,11656,41348.096878785436,66477.06034942842,7897.126574365033,40.0,0.05,0.08529598997493734,0.96,0.03399152542372882,116651.99628420055,116842.87446746422,75303.89940541511,75959.07661145454,16723.96563035173,8826.839055986697,,,,1536.0,grad,-24.782739639282227,-0.16062042117118835
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,0,0.0,2.0,0.9806323754616701,0.09271051734685898,0.9996206733048838,0.001981813460588455,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.038411203771829605,8.73752498626709,rulex,gcm_circular,11656,47107.74862267429,65177.83347873117,8996.062371127144,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116848.07342036883,69544.24766152626,70030.64489095932,13362.476553922232,4366.414182795088,,,,1536.0,grad,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,1,0.0006510416666666666,2.0,0.980722457436267,0.09287364780902863,0.9996206733048838,0.0019878242164850235,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.03836816921830177,8.73800277709961,rulex,gcm_circular,11656,47189.84762360508,65113.851924995426,8998.846878710528,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116847.22568221022,69462.14866059547,69948.54589002853,13347.143614310571,4348.296735600043,,,,1536.0,grad,-2.5184357166290283,-0.10451088100671768
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,2,0.0013020833333333333,2.0,0.980722457436267,0.0930992141366005,0.9995258416311048,0.002039083279669285,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.03796686232089996,8.730850219726562,rulex,gcm_circular,11656,47148.011233586614,65155.68831501389,8998.846878710528,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116847.94410261294,69503.98505061393,69990.3679973436,13347.143614310571,4348.296735600043,,,,1536.0,grad,-3.9405713081359863,-0.04726937413215637
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,4,0.0026041666666666665,2.0,0.9806323754616701,0.09279127418994904,0.9996206733048838,0.0019838029984384775,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.03837093710899353,8.72667407989502,rulex,gcm_circular,11656,47142.52407099659,65143.05803040887,8996.062371127144,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116848.16171043774,69509.47221320396,69995.85518043762,13362.476553922232,4366.414182795088,,,,1536.0,grad,-5.605819225311279,-0.03201315179467201
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,8,0.005208333333333333,2.0,0.980722457436267,0.0927065834403038,0.9996206733048838,0.0018548432271927595,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.038292426615953445,8.70331859588623,rulex,gcm_circular,11656,47225.15127541477,65078.548273185734,8998.846878710528,40.0,0.05,0.0652498746867168,1.0,0.017045762711864407,116651.99628420055,116847.77488080588,69426.84500878578,69911.74890869384,13347.143614310571,4348.296735600043,,,,1536.0,grad,-4.387690544128418,-0.06913956999778748
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,16,0.010416666666666666,2.0,0.9802720475632826,0.09236960858106613,0.9995258416311048,0.0018489307258278131,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.04137321561574936,8.64915943145752,rulex,gcm_circular,11656,47026.4150669759,65186.69724564938,8984.671685044897,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116849.63233715882,69625.58121722465,70133.45144909149,13423.555656620165,4438.883971575267,,,,1536.0,grad,-11.25580883026123,-0.08983103930950165
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,32,0.020833333333333332,2.0,0.9796414737411044,0.09420443326234818,0.9995258416311048,0.0021350630559027195,0.990990990990991,0.005405405405405406,0.0036036036036036223,0.042231034487485886,8.64759635925293,rulex,gcm_circular,11656,46981.40243102962,65077.34681078111,8906.569826760613,40.0,0.05,0.06775563909774436,0.98,0.017045762711864407,116651.99628420055,116846.97397096312,69670.59385317093,70171.26007574325,13499.816869150423,4593.247042389811,,,,1536.0,grad,-24.782739639282227,-0.08320194482803345
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,64,0.041666666666666664,2.0,0.9795513917665075,0.09541191160678864,0.9995258416311048,0.002174343215301633,0.990990990990991,0.0036036036036036037,0.005405405405405425,0.04308794066309929,8.54431438446045,rulex,gcm_circular,11656,46905.74715449268,65126.19068618215,8910.26291063681,40.0,0.05,0.06775563909774436,1.0,0.017045762711864407,116651.99628420055,116846.98234170114,69746.24912970787,70259.59835308319,13530.321354162525,4620.058443525715,,,,1536.0,grad,-16.458110809326172,-0.17618407309055328
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,128,0.08333333333333333,2.0,0.9779299162237636,0.09702616184949875,0.9996206733048838,0.0022714713122695684,0.9873873873873874,0.009009009009009009,0.003603603603603586,0.05456509441137314,8.212991714477539,rulex,gcm_circular,11656,46553.628062028234,65145.34513639856,8806.08190597954,40.0,0.05,0.06775563909774436,0.98,0.017045762711864407,116651.99628420055,116845.97691596442,70098.36822217231,70617.10055630928,13759.104991753296,4953.023085773757,,,,1536.0,grad,-18.077411651611328,-0.1514284759759903
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,256,0.16666666666666666,2.0,0.9717142599765787,0.11130474507808685,0.9994310099573257,0.003824670799076557,0.9819819819819819,0.012612612612612612,0.005405405405405444,0.07750958949327469,7.728373050689697,rulex,gcm_circular,11656,45095.57633020336,65365.69467311883,8582.413882939098,40.0,0.05,0.07527293233082707,0.98,0.03399152542372882,116651.99628420055,116845.70069989485,71556.41995399719,72068.53476064926,14773.139163817454,6190.725280878357,,,,1536.0,grad,-20.263498306274414,-0.17618407309055328
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,final,randunits,units,512,0.3333333333333333,2.0,0.9579317178632556,0.16226941347122192,0.9988620199146515,0.011265186592936516,0.9297297297297298,0.04504504504504504,0.025225225225225176,0.23226970434188843,6.218041896820068,rulex,gcm_circular,11656,41020.91322113926,66574.99338562306,7726.892313169776,40.0,0.05,0.08529598997493734,0.96,0.03399152542372882,116651.99628420055,116834.01291549086,75631.08306306129,76295.54307907348,16782.981990608,9056.089677438225,,,,1536.0,grad,-25.839895248413086,-0.15717172622680664
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,none,-,0,0.0,,0.9825240969282046,0.08054593950510025,0.9998103366524419,0.0018796853255480528,0.9819819819819819,0.018018018018018018,3.8163916471489756e-17,0.055054184049367905,7.085760593414307,rulex,gcm_circular,11656,47634.795643109625,64985.46008862973,8870.592726738578,40.0,0.05,0.06274411027568923,0.98,0.017045762711864407,116651.99628420055,116854.09470956866,69017.20064109092,69654.33106153732,12902.333279199773,4031.740552461194,,,,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,0,0.0,,0.00711647599315377,8.856972694396973,0.00644855381697487,8.846195220947266,0.0036036036036036037,0.0036036036036036037,0.9927927927927929,8.951866149902344,-0.18768414855003357,uniform,gcm_hamming,11656,-1460.838825241808,1451.5401640325726,-9.363357559777796,0.2,0.05,0.9999,0.5,0.9999,116651.99628420055,118112.83510944236,118114.17075961357,118155.39187854057,116661.29494540978,116670.65830296956,36.0,0.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,1,1.0,,0.006756148094766237,10.498446464538574,0.006164058795637743,10.438177108764648,0.0036036036036036037,0.0018018018018018018,0.9945945945945946,10.208800315856934,0.022840015590190887,gcm_circular,gcm_circular,11656,88.25927950793994,-97.7058562546008,-9.333993240376003,0.6031304356798886,0.5119077010542833,0.9999,1.0,0.9999,116651.99628420055,116619.57954072376,116563.73700469261,116640.51666014915,116661.44286094721,116670.77685418758,36.0,1.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,2,2.0,,0.004414016755247275,9.636656761169434,0.005500237079184448,9.611458778381348,0.010810810810810811,0.0036036036036036037,0.9855855855855856,9.221734046936035,0.4419791102409363,uniform,gcm_circular,11656,-308.8032109553169,298.61705652149976,-9.245243917932385,0.7521206186172789,2.2493653007613967,0.9999,1.0,0.9999,116651.99628420055,116966.21277867566,116960.79949515586,117074.93560641533,116662.18243863437,116671.4276825523,36.0,2.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,3,3.0,,0.006215656247184938,9.694977760314941,0.006922712185870081,9.627245903015137,0.0036036036036036037,0.0018018018018018018,0.9945945945945946,9.364895820617676,0.41069287061691284,uniform,gcm_circular,11656,-98.0567624384712,88.43268704689399,-9.333993240376003,0.9379155676525598,1.473612599456155,0.9999,1.0,0.9999,116651.99628420055,116815.42856817889,116750.05304663902,116859.73242610221,116661.62035959213,116670.9543528325,36.0,3.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,4,4.0,,0.005585082425006756,9.309998512268066,0.0068278805120910386,9.169785499572754,0.0036036036036036037,0.0036036036036036037,0.9927927927927929,8.681669235229492,0.6639320850372314,uniform,gcm_hamming,11656,-397.0734446761053,387.2718706395972,-9.363357559792348,0.7521206186172789,2.2493653007613967,0.9999,0.5,0.9999,116651.99628420055,117049.06972887665,117077.09559005027,117115.57695334678,116661.79785823706,116671.16121579685,36.0,4.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,6,6.0,,0.007206557967750653,9.364201545715332,0.007871028923660503,9.192337989807129,0.010810810810810811,0.009009009009009009,0.9801801801801802,8.704180717468262,0.8887296915054321,gcm_hamming,gcm_hamming,11656,111.69035549777618,-120.87068427706254,-9.333993240376003,0.6031304356798886,2.7790625636246915,0.9999,1.0,0.9999,116651.99628420055,116540.30592870277,116659.26930278068,116669.00600856071,116661.17661297983,116670.51060622021,36.0,6.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,8,8.0,,0.008377623637510134,9.276605606079102,0.008440018966334756,9.076019287109375,0.014414414414414415,0.007207207207207207,0.9783783783783784,8.368246078491211,1.2245162725448608,gcm_hamming,gcm_hamming,11656,177.77022423605376,-184.17519327331684,-11.665606370108435,0.2,2.2493653007613967,0.9973942355889724,1.0,0.9999,116651.99628420055,116474.2260599645,116571.33477919822,116587.20902579551,116658.40125323781,116670.06685960792,36.0,8.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,12,12.0,,0.005765246374200522,9.568249702453613,0.00862968231389284,9.270624160766602,0.021621621621621623,0.0036036036036036037,0.9747747747747748,8.289193153381348,1.7447657585144043,gcm_hamming,gcm_hamming,11656,181.8351876178058,-191.57759543933207,-9.067745273001492,0.6031304356798886,2.7790625636246915,0.9999,1.0,0.9999,116651.99628420055,116470.16109658274,116602.95932620292,116625.52875750785,116661.73869202207,116670.80643729508,36.0,12.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,16,16.0,,0.018646968741554814,6.939023017883301,0.023233760075865337,6.71439790725708,0.02882882882882883,0.007207207207207207,0.9639639639639639,7.46666145324707,0.04313863813877106,gcm_hamming,gcm_hamming,11656,429.20010885281954,-279.4310613054986,5.264935005267034,0.38784548949737163,2.7790625636246915,0.9873711779448622,1.0,0.9829542372881356,116651.99628420055,116222.79617534773,116437.98655455833,116442.40085833793,116507.4921716585,116502.22723665323,36.0,16.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,24,24.0,,0.01792631294477975,6.951541423797607,0.027406353722143197,6.629729747772217,0.04504504504504504,0.007207207207207207,0.9477477477477477,7.119189262390137,0.5913845896720886,gcm_hamming,gcm_hamming,11656,563.9275463393133,-411.60561650412274,23.02225851327239,0.6031304356798886,2.7790625636246915,0.9898769423558897,1.0,0.9829542372881356,116651.99628420055,116088.06873786123,116442.12815039878,116449.69451659446,116522.69661287863,116499.67435436536,36.0,24.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,32,32.0,,0.07242590757589407,4.9309563636779785,0.10564248458985301,4.483094215393066,0.06666666666666667,0.023423423423423424,0.9099099099099099,6.257051467895508,0.021587302908301353,rulex,gcm_circular,11656,2076.668199796026,439.5399937800976,121.76214921653445,3.527128184768097,2.7790625636246915,0.9372558897243107,0.78,0.9321169491525424,116651.99628420055,116359.65964207213,114575.32808440452,115305.47906726127,114257.55023984096,114135.78809062442,36.0,32.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,48,48.0,,0.606792180884605,1.173433542251587,0.7420578473210052,0.7516023516654968,0.418018018018018,0.12252252252252252,0.45945945945945954,2.2511000633239746,1.9367913007736206,rulex,gcm_circular,11656,17674.4052770322,36809.10398223838,2164.042394194563,10.63659179388998,0.05,0.418562656641604,0.78,0.4067983050847458,116651.99628420055,116749.37506990856,98977.59100716835,100315.61604159599,64332.52941912453,62168.487024929964,36.0,48.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,in,74,74.0,,0.9825240969282046,0.08054593950510025,0.9998103366524419,0.0018796853255480528,0.9819819819819819,0.018018018018018018,3.8163916471489756e-17,0.055054184049367905,7.085760593414307,rulex,gcm_circular,11656,47634.795643109625,64985.46008862973,8870.592726738578,40.0,0.05,0.06274411027568923,0.98,0.017045762711864407,116651.99628420055,116854.09470956866,69017.20064109092,69654.33106153732,12902.333279199773,4031.740552461194,36.0,74.0,natural,,,,
transformer,transformer_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,final,lowpass,out,0,0.0,,0.007476803891541302,5.003945827484131,0.0057847321005215745,5.003945350646973,0.007207207207207207,0.009009009009009009,0.9837837837837837,5.003945827484131,0.0,uniform,gcm_hamming,11656,-3188.39022102124,3179.2986415644264,-9.363576347881462,0.2,0.05,0.9999,0.0,0.9999,116651.99628420055,119840.38650522179,119841.15670531517,119964.05580847984,116661.08786365736,116670.45144000524,50.0,0.0,natural,,,,
