arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,1,1.0,,0.006575984145572471,5.00215482711792,0.006251149108291966,5.003391265869141,0.0,0.0045045045045045045,0.9954954954954955,4.951358318328857,0.07813221961259842,uniform,gcm_circular,11323,-84.22688090833253,74.8167262904899,-9.334591334321885,0.9379155676525598,1.192737828708027,0.9999,0.0,0.9999,113319.36804444087,113436.96912800512,113403.5949253492,113429.27504486367,113328.77819905871,113338.11279039303,35.0,1.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,2,2.0,,0.005495000450409873,5.006527423858643,0.003861003861003861,5.00089693069458,0.0,0.009009009009009009,0.990990990990991,4.897996425628662,0.16536596417427063,uniform,gcm_hamming,11323,-56.449681323807454,46.71411252360849,-9.334591334321885,0.31101583079463707,0.7813908624077989,0.9999,0.0,0.9999,113319.36804444087,113375.81772576467,113375.8788227491,113379.07576698586,113329.10361324107,113338.43820457539,35.0,2.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,3,3.0,,0.007837131789928835,5.010591506958008,0.007722007722007722,5.005856037139893,0.0045045045045045045,0.0,0.9954954954954955,4.878569602966309,0.22305703163146973,uniform,gcm_hamming,11323,-113.84177690700744,104.8162026864884,-9.305008226816426,0.2,0.7813908624077989,0.9999,1.0,0.9999,113319.36804444087,113433.20982134787,113436.20512241646,113441.06100887581,113328.39361866139,113337.6986268882,35.0,3.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,4,4.0,,0.006756148094766237,5.020247936248779,0.007170435741864313,5.011307716369629,0.02252252252252252,0.0,0.9774774774774775,4.846532821655273,0.28397324681282043,uniform,gcm_circular,11323,-213.94336688550538,204.5627953751391,-9.1866757968819,0.7521206186172789,0.3353628856001657,0.9999,1.0,0.9999,113319.36804444087,113546.06882035409,113533.31141132637,113549.77081627175,113328.74861595123,113337.93529174812,35.0,4.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,6,6.0,,0.008287541662913251,5.027551174163818,0.0075381503952932525,5.01569128036499,0.036036036036036036,0.0045045045045045045,0.9594594594594595,4.816330909729004,0.3635825216770172,uniform,gcm_hamming,11323,-121.09509063267615,113.82656455614779,-10.707059080988984,0.2,1.473612599456155,0.9973942355889724,1.0,0.9999,113319.36804444087,113440.46313507354,113449.83336395546,113454.31828922554,113326.6365705174,113337.34362959838,35.0,6.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,8,8.0,,0.008197459688316368,5.037909507751465,0.007354293068578783,5.014949321746826,0.04504504504504504,0.0,0.954954954954955,4.715465068817139,0.520496129989624,uniform,gcm_hamming,11323,-138.61060747533338,130.02695831935853,-9.362352894051583,0.7521206186172789,1.473612599456155,0.9973942355889724,1.0,0.9999,113319.36804444087,113457.9786519162,113459.03685707375,113472.79151291176,113327.95169359684,113337.3140464909,35.0,8.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,12,12.0,,0.013872624087920006,4.561748027801514,0.014892443463872035,4.483423233032227,0.08558558558558559,0.0045045045045045045,0.9099099099099099,4.086727142333984,1.8477427959442139,rule,gcm_hamming,11323,-228.68949059520673,282.5769878011779,-20.254246467084158,0.6031304356798886,1.192737828708027,0.9923827067669173,1.0,0.9829542372881356,113319.36804444087,113548.05753503607,113548.69457382485,113563.22807640358,113265.4805472349,113285.73479370198,35.0,12.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,16,16.0,,0.016845329249617153,4.558227062225342,0.02206287920573635,4.463924884796143,0.10810810810810811,0.0045045045045045045,0.8873873873873874,3.844721555709839,2.317840814590454,rulex,gcm_circular,11323,-283.3251227143628,413.96790039219195,22.310312272413285,0.9379155676525598,1.8206298492503845,0.9898769423558897,1.0,0.9829542372881356,113319.36804444087,113624.46335744957,113602.69316715523,113642.29789680763,113211.03557903545,113188.72526676304,35.0,16.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,24,24.0,,0.02594360868390235,4.496176242828369,0.03373781945210517,4.365200042724609,0.24324324324324326,0.0,0.7567567567567568,3.404280662536621,3.124636650085449,rulex,gcm_linear,11323,18.613096356071765,446.4572610323521,127.66348069687956,0.9379155676525598,2.2493653007613967,0.982359649122807,1.0,0.9829542372881356,113319.36804444087,113302.20645757936,113303.16675037667,113300.7549480848,112981.96116774932,112854.29768705244,35.0,24.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,32,32.0,,0.03729393748310963,4.51417350769043,0.04936569222283508,4.349606990814209,0.3108108108108108,0.0,0.6891891891891893,3.1321449279785156,3.769014358520508,rulex,gcm_circular,11323,171.11960709062987,796.235957691475,238.80345848006255,1.1696070952851467,2.2493653007613967,0.9698308270676692,1.0,0.9660084745762713,113319.36804444087,113149.54614147858,113148.24843735024,113157.5515293531,112590.81593813883,112352.01247965876,35.0,32.0,,,,
